trace,l1_fraction,l2_multiplier,policy,seed,window,selector,arrival_rejection,decisions,mean_regret_tokens,median_regret_tokens,p90_regret_tokens,max_regret_tokens,zero_regret_rate,regret_ge_512_rate,constant_q_decisions,mean_q_range_tokens,mean_spearman
toolagent_trace,0.0025,1,pi3,1,600,lru,True,7,18123.571428571428,21632,28312.4,28541,0.14285714285714285,0.8571428571428571,0,28160.0,0.01632358320811903
toolagent_trace,0.0025,1,pi3,1,600,next_use,False,1,36221.0,36221,36221.0,36221,0.0,1.0,0,36221.0,-0.2803055778411039
toolagent_trace,0.0025,1,pi3,1,600,next_use,True,7,18123.571428571428,21632,28312.4,28541,0.14285714285714285,0.8571428571428571,0,28160.0,0.1489989823547635
toolagent_trace,0.0025,1,pi3,1,end,count,False,1,46545.0,46545,46545.0,46545,0.0,1.0,0,56733.0,-0.16317969492099615
toolagent_trace,0.0025,1,pi3,1,end,count,True,7,17340.571428571428,21632,24179.8,24925,0.14285714285714285,0.8571428571428571,0,41206.142857142855,-0.006331856008473039
toolagent_trace,0.0025,1,pi3,1,end,learned,False,1,52637.0,52637,52637.0,52637,0.0,1.0,0,56733.0,0.2926175247179748
toolagent_trace,0.0025,1,pi3,1,end,learned,True,7,38041.28571428572,36384,44046.6,46080,0.0,1.0,0,41206.142857142855,-0.20135304950753138
toolagent_trace,0.0025,1,pi3,1,end,lfu,False,1,44544.0,44544,44544.0,44544,0.0,1.0,0,56733.0,-0.5148839957550854
toolagent_trace,0.0025,1,pi3,1,end,lfu,True,7,35196.142857142855,34816,40821.4,42691,0.0,1.0,0,41206.142857142855,-0.1759565544490943
toolagent_trace,0.0025,1,pi3,1,end,lru,False,1,46545.0,46545,46545.0,46545,0.0,1.0,0,56733.0,0.03863490820270432
toolagent_trace,0.0025,1,pi3,1,end,lru,True,7,17340.571428571428,21632,24179.8,24925,0.14285714285714285,0.8571428571428571,0,41206.142857142855,0.09493718901589351
toolagent_trace,0.0025,1,pi3,1,end,next_use,False,1,46545.0,46545,46545.0,46545,0.0,1.0,0,56733.0,-0.16317969492099615
toolagent_trace,0.0025,1,pi3,1,end,next_use,True,7,17340.571428571428,21632,24179.8,24925,0.14285714285714285,0.8571428571428571,0,41206.142857142855,0.011196738191832629
toolagent_trace,0.0025,1,pi3,2,600,count,False,4,14405.25,9354.5,28431.300000000007,36483,0.0,1.0,0,33115.0,0.02246096608635749
toolagent_trace,0.0025,1,pi3,2,600,count,True,4,11677.25,11567.0,16233.800000000001,17027,0.0,1.0,0,25880.25,0.23953538790874615
toolagent_trace,0.0025,1,pi3,2,600,learned,False,4,17557.0,17128.5,34856.5,35971,0.25,0.75,0,33115.0,-0.092651955700582
toolagent_trace,0.0025,1,pi3,2,600,learned,True,4,3717.0,1786.0,8978.800000000001,11296,0.5,0.5,0,25880.25,0.030557235816442034
toolagent_trace,0.0025,1,pi3,2,600,lfu,False,4,21602.25,23082.0,35174.4,35328,0.0,1.0,0,33115.0,-0.10664180035628688
toolagent_trace,0.0025,1,pi3,2,600,lfu,True,4,9461.0,7434.0,19472.0,22976,0.25,0.75,0,25880.25,0.3622746443174481
toolagent_trace,0.0025,1,pi3,2,600,lru,False,4,14405.25,9354.5,28431.300000000007,36483,0.0,1.0,0,33115.0,0.14392575675650315
toolagent_trace,0.0025,1,pi3,2,600,lru,True,4,11677.25,11567.0,16233.800000000001,17027,0.0,1.0,0,25880.25,-0.19921919356302592
toolagent_trace,0.0025,1,pi3,2,600,next_use,False,4,14405.25,9354.5,28431.300000000007,36483,0.0,1.0,0,33115.0,0.022000098802171773
toolagent_trace,0.0025,1,pi3,2,600,next_use,True,4,11677.25,11567.0,16233.800000000001,17027,0.0,1.0,0,25880.25,0.23307047380495788
toolagent_trace,0.0025,1,pi3,2,end,count,False,4,18753.0,16034.0,35012.8,40408,0.0,1.0,0,38944.25,0.10643090677959059
toolagent_trace,0.0025,1,pi3,2,end,count,True,4,13490.25,12079.0,19313.4,21207,0.0,1.0,0,26896.25,0.17397732300475477
toolagent_trace,0.0025,1,pi3,2,end,learned,False,4,14239.0,14126.0,28568.4,28704,0.5,0.5,0,38944.25,0.17954326795770015
toolagent_trace,0.0025,1,pi3,2,end,learned,True,4,3354.0,1786.0,7962.4000000000015,9844,0.5,0.5,0,26896.25,-0.01249305084514183
toolagent_trace,0.0025,1,pi3,2,end,lfu,False,4,22230.0,22236.0,36468.4,37483,0.0,1.0,0,38944.25,-0.012937047023653222
toolagent_trace,0.0025,1,pi3,2,end,lfu,True,4,9098.0,6708.0,19036.4,22976,0.25,0.75,0,26896.25,0.37389329635990287
toolagent_trace,0.0025,1,pi3,2,end,lru,False,4,18753.0,16034.0,35012.8,40408,0.0,1.0,0,38944.25,-0.016448259825345746
toolagent_trace,0.0025,1,pi3,2,end,lru,True,4,13490.25,12079.0,19313.4,21207,0.0,1.0,0,26896.25,-0.15549206788494674
toolagent_trace,0.0025,1,pi3,2,end,next_use,False,4,18753.0,16034.0,35012.8,40408,0.0,1.0,0,38944.25,0.11679639300493842
toolagent_trace,0.0025,1,pi3,2,end,next_use,True,4,13490.25,12079.0,19313.4,21207,0.0,1.0,0,26896.25,0.17284409450735183
toolagent_trace,0.0025,1,pi3,3,600,count,False,2,2462.5,2462.5,4432.5,4925,0.5,0.5,0,33405.0,0.3773796100289758
toolagent_trace,0.0025,1,pi3,3,600,count,True,6,21859.833333333332,22206.5,39358.5,51069,0.16666666666666666,0.8333333333333334,0,38884.833333333336,-0.13220027702522832
toolagent_trace,0.0025,1,pi3,3,600,learned,False,2,15485.0,15485.0,27158.600000000002,30077,0.0,1.0,0,33405.0,0.02427381972948431
toolagent_trace,0.0025,1,pi3,3,600,learned,True,6,19555.833333333332,23230.5,30398.5,32256,0.0,1.0,0,38884.833333333336,0.02276910454183371
toolagent_trace,0.0025,1,pi3,3,600,lfu,False,2,19069.0,19069.0,33609.8,37245,0.0,1.0,0,33405.0,0.10738648925924756
toolagent_trace,0.0025,1,pi3,3,600,lfu,True,6,15289.166666666666,15469.0,26558.5,28541,0.0,1.0,0,38884.833333333336,-0.14896300205441024
toolagent_trace,0.0025,1,pi3,3,600,lru,False,2,2462.5,2462.5,4432.5,4925,0.5,0.5,0,33405.0,0.005604442861910225
toolagent_trace,0.0025,1,pi3,3,600,lru,True,6,18980.333333333332,15616.0,37310.5,46973,0.16666666666666666,0.8333333333333334,0,38884.833333333336,0.0191037317650843
toolagent_trace,0.0025,1,pi3,3,600,next_use,False,2,2462.5,2462.5,4432.5,4925,0.5,0.5,0,33405.0,0.3544941848215003
toolagent_trace,0.0025,1,pi3,3,600,next_use,True,6,21859.833333333332,22206.5,39358.5,51069,0.16666666666666666,0.8333333333333334,0,38884.833333333336,-0.12235071629205416
toolagent_trace,0.0025,1,pi3,3,end,count,False,2,5088.0,5088.0,9158.4,10176,0.5,0.5,0,38787.0,0.2588933200382261
toolagent_trace,0.0025,1,pi3,3,end,count,True,6,26543.0,24321.5,50328.5,56788,0.0,1.0,0,47640.166666666664,-0.22814340658280394
toolagent_trace,0.0025,1,pi3,3,end,learned,False,2,16378.0,16378.0,29480.4,32756,0.5,0.5,0,38787.0,0.17271603186144935
toolagent_trace,0.0025,1,pi3,3,end,learned,True,6,16749.5,16536.5,27649.5,28640,0.16666666666666666,0.8333333333333334,0,47640.166666666664,0.10130984500528581
toolagent_trace,0.0025,1,pi3,3,end,lfu,False,2,20686.5,20686.5,33234.9,36372,0.0,1.0,0,38787.0,0.10993865163481362
toolagent_trace,0.0025,1,pi3,3,end,lfu,True,6,16375.666666666666,16536.5,26528.0,28640,0.16666666666666666,0.8333333333333334,0,47640.166666666664,-0.12048344355116908
toolagent_trace,0.0025,1,pi3,3,end,lru,False,2,5088.0,5088.0,9158.4,10176,0.5,0.5,0,38787.0,-0.0881758028729269
toolagent_trace,0.0025,1,pi3,3,end,lru,True,6,18779.666666666668,15421.0,35939.0,43750,0.0,1.0,0,47640.166666666664,0.00597312437559764
toolagent_trace,0.0025,1,pi3,3,end,next_use,False,2,5088.0,5088.0,9158.4,10176,0.5,0.5,0,38787.0,0.24631236179680838
toolagent_trace,0.0025,1,pi3,3,end,next_use,True,6,26543.0,24321.5,50328.5,56788,0.0,1.0,0,47640.166666666664,-0.21123298302423976
toolagent_trace,0.0025,1,pi3,4,600,count,False,1,24969.0,24969,24969.0,24969,0.0,1.0,0,25481.0,-0.4112057249896135
toolagent_trace,0.0025,1,pi3,4,600,count,True,7,8092.285714285715,4989,15969.800000000005,23552,0.0,1.0,0,31272.85714285714,0.15252113089521616
toolagent_trace,0.0025,1,pi3,4,600,learned,False,1,14979.0,14979,14979.0,14979,0.0,1.0,0,25481.0,0.20605039508533246
toolagent_trace,0.0025,1,pi3,4,600,learned,True,7,5308.285714285715,4227,12895.400000000005,20099,0.2857142857142857,0.5714285714285714,0,31272.85714285714,0.05475819096874986
toolagent_trace,0.0025,1,pi3,4,600,lfu,False,1,14979.0,14979,14979.0,14979,0.0,1.0,0,25481.0,0.18171125183151093
toolagent_trace,0.0025,1,pi3,4,600,lfu,True,7,5308.285714285715,4227,12895.400000000005,20099,0.2857142857142857,0.5714285714285714,0,31272.85714285714,0.07216001392608651
toolagent_trace,0.0025,1,pi3,4,600,lru,False,1,24969.0,24969,24969.0,24969,0.0,1.0,0,25481.0,-0.4828131757390316
toolagent_trace,0.0025,1,pi3,4,600,lru,True,7,12426.42857142857,8192,27390.800000000003,33149,0.0,1.0,0,31272.85714285714,-0.10921767076582274
toolagent_trace,0.0025,1,pi3,4,600,next_use,False,1,24969.0,24969,24969.0,24969,0.0,1.0,0,25481.0,-0.25569678021609904
toolagent_trace,0.0025,1,pi3,4,600,next_use,True,7,8092.285714285715,4989,15969.800000000005,23552,0.0,1.0,0,31272.85714285714,0.23921299859100598
toolagent_trace,0.0025,1,pi3,4,end,count,False,1,38796.0,38796,38796.0,38796,0.0,1.0,0,38796.0,-0.42657790162473924
toolagent_trace,0.0025,1,pi3,4,end,count,True,7,13105.857142857143,11264,21823.000000000004,25993,0.14285714285714285,0.8571428571428571,0,42567.0,0.2447671987565624
toolagent_trace,0.0025,1,pi3,4,end,learned,False,1,16006.0,16006,16006.0,16006,0.0,1.0,0,38796.0,0.23566242791196704
toolagent_trace,0.0025,1,pi3,4,end,learned,True,7,7770.142857142857,6906,15628.2,18138,0.14285714285714285,0.8571428571428571,0,42567.0,0.12975774300333795
toolagent_trace,0.0025,1,pi3,4,end,lfu,False,1,16006.0,16006,16006.0,16006,0.0,1.0,0,38796.0,0.22306622638626858
toolagent_trace,0.0025,1,pi3,4,end,lfu,True,7,7770.142857142857,6906,15628.2,18138,0.14285714285714285,0.8571428571428571,0,42567.0,0.06366331484387695
toolagent_trace,0.0025,1,pi3,4,end,lru,False,1,38796.0,38796,38796.0,38796,0.0,1.0,0,38796.0,-0.5078294024612612
toolagent_trace,0.0025,1,pi3,4,end,lru,True,7,19054.85714285714,18301,37442.80000000001,51712,0.14285714285714285,0.8571428571428571,0,42567.0,-0.14853239221185371
toolagent_trace,0.0025,1,pi3,4,end,next_use,False,1,38796.0,38796,38796.0,38796,0.0,1.0,0,38796.0,-0.265924651424743
toolagent_trace,0.0025,1,pi3,4,end,next_use,True,7,13105.857142857143,11264,21823.000000000004,25993,0.14285714285714285,0.8571428571428571,0,42567.0,0.2980711670123007
toolagent_trace,0.02,4,pi0,0,600,count,False,8,43059.0,34363.5,91477.4,103222,0.25,0.75,0,158767.0,0.06609102725813999
toolagent_trace,0.02,4,pi0,0,600,learned,False,8,60249.0,59834.0,77854.7,80003,0.0,1.0,0,158767.0,0.08600016498295208
toolagent_trace,0.02,4,pi0,0,600,lfu,False,8,51507.375,47459.5,70345.6,76934,0.0,1.0,0,158767.0,0.003474992898185029
toolagent_trace,0.02,4,pi0,0,600,lru,False,8,38458.875,34363.5,91477.4,103222,0.25,0.75,0,158767.0,0.12661165432235477
toolagent_trace,0.02,4,pi0,0,600,next_use,False,8,43059.0,34363.5,91477.4,103222,0.25,0.75,0,158767.0,0.06819782535202382
toolagent_trace,0.02,4,pi0,0,end,count,False,8,64469.75,48417.0,133889.19999999998,204039,0.25,0.75,0,171097.25,0.010894412900343322
toolagent_trace,0.02,4,pi0,0,end,learned,False,8,72703.375,69818.0,87698.29999999999,105654,0.0,1.0,0,171097.25,0.08478012391582598
toolagent_trace,0.02,4,pi0,0,end,lfu,False,8,64089.75,63842.5,84883.59999999999,105654,0.0,1.0,0,171097.25,0.013039924497717698
toolagent_trace,0.02,4,pi0,0,end,lru,False,8,57685.75,36385.5,133889.19999999998,204039,0.25,0.75,0,171097.25,0.10910921695040904
toolagent_trace,0.02,4,pi0,0,end,next_use,False,8,64469.75,48417.0,133889.19999999998,204039,0.25,0.75,0,171097.25,0.016625147567677693
toolagent_trace,0.02,4,pi0,1,600,count,False,8,39555.0,38343.0,75338.3,78321,0.0,1.0,0,120464.375,0.04047542995754945
toolagent_trace,0.02,4,pi0,1,600,learned,False,8,52325.375,48098.5,82046.4,123387,0.0,1.0,0,120464.375,0.1318014705882353
toolagent_trace,0.02,4,pi0,1,600,lfu,False,8,61165.875,51620.0,119978.0,123387,0.0,1.0,0,120464.375,0.14076207141464261
toolagent_trace,0.02,4,pi0,1,600,lru,False,8,39555.0,38343.0,75338.3,78321,0.0,1.0,0,120464.375,-0.11216135848892188
toolagent_trace,0.02,4,pi0,1,600,next_use,False,8,39555.0,38343.0,75338.3,78321,0.0,1.0,0,120464.375,0.007772913546236333
toolagent_trace,0.02,4,pi0,1,end,count,False,8,58446.375,70114.0,97076.5,99026,0.25,0.75,0,195805.625,0.06187629976364819
toolagent_trace,0.02,4,pi0,1,end,learned,False,8,100095.25,100917.0,122539.09999999999,135823,0.0,1.0,0,195805.625,0.062132352941176486
toolagent_trace,0.02,4,pi0,1,end,lfu,False,8,106127.75,101952.0,140332.3,150854,0.0,1.0,0,195805.625,0.09960281151449107
toolagent_trace,0.02,4,pi0,1,end,lru,False,8,58446.375,70114.0,97076.5,99026,0.25,0.75,0,195805.625,-0.10591617439404147
toolagent_trace,0.02,4,pi0,1,end,next_use,False,8,58446.375,70114.0,97076.5,99026,0.25,0.75,0,195805.625,0.00447161755739443
toolagent_trace,0.02,4,pi0,2,600,count,False,8,41791.75,38563.5,70564.5,101683,0.0,1.0,0,140858.875,0.0071464512625702276
toolagent_trace,0.02,4,pi0,2,600,learned,False,8,31535.625,40406.0,54255.0,55410,0.25,0.75,0,140858.875,0.1849264705882353
toolagent_trace,0.02,4,pi0,2,600,lfu,False,8,29418.25,32084.0,54048.5,55410,0.25,0.75,0,140858.875,-0.03331220393164451
toolagent_trace,0.02,4,pi0,2,600,lru,False,8,60092.25,55735.0,109105.29999999999,126424,0.0,1.0,0,140858.875,0.1638950433976178
toolagent_trace,0.02,4,pi0,2,600,next_use,False,8,41791.75,38563.5,70564.5,101683,0.0,1.0,0,140858.875,0.025674192747000064
toolagent_trace,0.02,4,pi0,2,end,count,False,8,28127.0,17679.0,67627.29999999999,101683,0.25,0.75,0,161244.0,0.06642557962512351
toolagent_trace,0.02,4,pi0,2,end,learned,False,8,35829.375,32621.0,59298.399999999994,73661,0.0,1.0,0,161244.0,0.14301470588235296
toolagent_trace,0.02,4,pi0,2,end,lfu,False,8,49957.875,43643.5,85211.0,112161,0.0,1.0,0,161244.0,-0.06569572902675183
toolagent_trace,0.02,4,pi0,2,end,lru,False,8,38674.75,31336.5,86599.4,101683,0.125,0.875,0,161244.0,0.1761459627138504
toolagent_trace,0.02,4,pi0,2,end,next_use,False,8,28127.0,17679.0,67627.29999999999,101683,0.25,0.75,0,161244.0,0.08788187570786538
toolagent_trace,0.02,4,pi0,3,600,count,False,8,44143.875,30254.0,88841.9,115850,0.125,0.875,0,137636.0,0.0452497089637483
toolagent_trace,0.02,4,pi0,3,600,learned,False,8,41053.0,37702.5,56120.299999999996,77289,0.0,1.0,0,137636.0,0.008884803921568624
toolagent_trace,0.02,4,pi0,3,600,lfu,False,8,52496.625,43260.5,86100.0,96971,0.0,1.0,0,137636.0,-0.05742702942672224
toolagent_trace,0.02,4,pi0,3,600,lru,False,8,50821.375,30254.0,114154.6,115850,0.125,0.875,0,137636.0,0.2059670962914355
toolagent_trace,0.02,4,pi0,3,600,next_use,False,8,44143.875,30254.0,88841.9,115850,0.125,0.875,0,137636.0,0.02056957156858974
toolagent_trace,0.02,4,pi0,3,end,count,False,8,51535.75,48593.5,91304.19999999998,131214,0.125,0.875,0,191960.875,0.1687639400511387
toolagent_trace,0.02,4,pi0,3,end,learned,False,8,20498.75,16715.0,41491.7,54231,0.125,0.875,0,191960.875,0.14583333333333334
toolagent_trace,0.02,4,pi0,3,end,lfu,False,8,65137.875,46939.5,136518.9,204309,0.0,1.0,0,191960.875,0.04090261199995637
toolagent_trace,0.02,4,pi0,3,end,lru,False,8,62388.5,49654.5,131877.3,133425,0.125,0.875,0,191960.875,0.1892789055682872
toolagent_trace,0.02,4,pi0,3,end,next_use,False,8,51535.75,48593.5,91304.19999999998,131214,0.125,0.875,0,191960.875,0.1532707463989437
toolagent_trace,0.02,4,pi0,4,600,count,False,8,33835.875,32870.5,58291.19999999999,89311,0.25,0.75,0,147111.75,0.11364385387320282
toolagent_trace,0.02,4,pi0,4,600,learned,False,8,44768.5,46040.5,70008.09999999999,90264,0.0,1.0,0,147111.75,-0.055966278913452176
toolagent_trace,0.02,4,pi0,4,600,lfu,False,8,46677.625,46040.5,70008.09999999999,90264,0.0,1.0,0,147111.75,-0.0351922740238151
toolagent_trace,0.02,4,pi0,4,600,lru,False,8,42615.875,29411.5,102661.0,133811,0.25,0.75,0,147111.75,0.14350716139413983
toolagent_trace,0.02,4,pi0,4,600,next_use,False,8,33835.875,32870.5,58291.19999999999,89311,0.25,0.75,0,147111.75,0.08109879780636606
toolagent_trace,0.02,4,pi0,4,end,count,False,8,69106.125,69156.5,105418.9,112351,0.125,0.875,0,183388.25,0.014566091378089998
toolagent_trace,0.02,4,pi0,4,end,learned,False,8,66115.5,68811.5,97044.4,119590,0.0,1.0,0,183388.25,-0.06415441176470589
toolagent_trace,0.02,4,pi0,4,end,lfu,False,8,65020.375,68811.5,97044.4,119590,0.0,1.0,0,183388.25,-0.06703727169606406
toolagent_trace,0.02,4,pi0,4,end,lru,False,8,84036.875,98752.5,122281.1,126101,0.125,0.875,0,183388.25,0.04028709979108323
toolagent_trace,0.02,4,pi0,4,end,next_use,False,8,69106.125,69156.5,105418.9,112351,0.125,0.875,0,183388.25,0.02707803991235462
toolagent_trace,0.02,4,pi3,0,600,count,False,8,44383.5,45215.0,67738.5,79852,0.0,1.0,0,121121.5,0.0320185379120247
toolagent_trace,0.02,4,pi3,0,600,learned,False,8,38000.625,49407.0,60075.0,62553,0.125,0.875,0,121121.5,-0.015257352941176477
toolagent_trace,0.02,4,pi3,0,600,lfu,False,8,46278.5,50098.5,70479.0,88973,0.0,1.0,0,121121.5,0.008708001078463234
toolagent_trace,0.02,4,pi3,0,600,lru,False,8,36565.125,29065.5,66246.8,79852,0.125,0.875,0,121121.5,0.034973501570989204
toolagent_trace,0.02,4,pi3,0,600,next_use,False,8,44383.5,45215.0,67738.5,79852,0.0,1.0,0,121121.5,0.024802685695507518
toolagent_trace,0.02,4,pi3,0,end,count,False,8,54165.0,35572.0,94083.99999999999,144351,0.0,1.0,0,147565.375,0.06253309525010105
toolagent_trace,0.02,4,pi3,0,end,learned,False,8,21040.25,21196.5,40208.2,62233,0.125,0.875,0,147565.375,0.10631127450980393
toolagent_trace,0.02,4,pi3,0,end,lfu,False,8,49489.0,28194.5,105913.99999999999,144351,0.125,0.875,0,147565.375,0.0325609386697648
toolagent_trace,0.02,4,pi3,0,end,lru,False,8,43366.0,35572.0,72321.9,72541,0.0,1.0,0,147565.375,0.12450677704045073
toolagent_trace,0.02,4,pi3,0,end,next_use,False,8,54165.0,35572.0,94083.99999999999,144351,0.0,1.0,0,147565.375,0.05053656291015719
toolagent_trace,0.02,4,pi3,1,600,count,False,8,37929.5,33348.0,66275.0,84524,0.0,1.0,0,114572.5,0.031171492736013568
toolagent_trace,0.02,4,pi3,1,600,learned,False,8,38546.875,33331.0,68919.4,77297,0.125,0.875,0,114572.5,0.02957970120876318
toolagent_trace,0.02,4,pi3,1,600,lfu,False,8,32996.625,28671.5,64566.0,65329,0.125,0.875,0,114572.5,0.007017830001140968
toolagent_trace,0.02,4,pi3,1,600,lru,False,8,38499.25,33348.0,66275.0,84524,0.0,1.0,0,114572.5,0.08766713385630547
toolagent_trace,0.02,4,pi3,1,600,next_use,False,8,37929.5,33348.0,66275.0,84524,0.0,1.0,0,114572.5,0.0414248930628507
toolagent_trace,0.02,4,pi3,1,end,count,False,8,63925.375,57545.5,104811.2,121775,0.0,1.0,0,131230.25,-0.011894140604176052
toolagent_trace,0.02,4,pi3,1,end,learned,False,8,42448.625,40359.0,68724.6,70931,0.0,1.0,0,131230.25,-0.018077859402140434
toolagent_trace,0.02,4,pi3,1,end,lfu,False,8,39332.625,33234.0,68724.6,70931,0.0,1.0,0,131230.25,0.01680357938386988
toolagent_trace,0.02,4,pi3,1,end,lru,False,8,51673.75,51150.5,94640.9,97541,0.0,1.0,0,131230.25,0.026611252786748876
toolagent_trace,0.02,4,pi3,1,end,next_use,False,8,63925.375,57545.5,104811.2,121775,0.0,1.0,0,131230.25,-0.005296746310228306
toolagent_trace,0.02,4,pi3,2,600,count,False,8,45438.125,47099.5,66520.29999999999,88347,0.0,1.0,0,117752.25,0.1842490012609094
toolagent_trace,0.02,4,pi3,2,600,learned,False,8,28564.375,23154.5,64991.1,77533,0.25,0.75,0,117752.25,0.21123720206357796
toolagent_trace,0.02,4,pi3,2,600,lfu,False,8,53237.0,54927.0,108668.09999999999,129764,0.125,0.875,0,117752.25,0.05464174190199095
toolagent_trace,0.02,4,pi3,2,600,lru,False,8,68999.0,53101.5,110327.69999999998,161616,0.0,1.0,0,117752.25,0.13490147394854
toolagent_trace,0.02,4,pi3,2,600,next_use,False,8,45438.125,47099.5,66520.29999999999,88347,0.0,1.0,0,117752.25,0.16440463573103037
toolagent_trace,0.02,4,pi3,2,end,count,False,8,48972.75,54565.0,80773.4,109500,0.0,1.0,0,136299.125,0.17686418497968556
toolagent_trace,0.02,4,pi3,2,end,learned,False,8,14131.75,13084.5,30985.5,37499,0.375,0.625,0,136299.125,0.22901845976861335
toolagent_trace,0.02,4,pi3,2,end,lfu,False,8,56782.5,45244.0,112071.59999999999,162683,0.125,0.875,0,136299.125,0.0580821619210118
toolagent_trace,0.02,4,pi3,2,end,lru,False,8,75287.875,63070.0,125103.29999999999,161511,0.0,1.0,0,136299.125,0.09994627260153838
toolagent_trace,0.02,4,pi3,2,end,next_use,False,8,48972.75,54565.0,80773.4,109500,0.0,1.0,0,136299.125,0.16217265811730364
toolagent_trace,0.02,4,pi3,3,600,count,False,8,44261.375,44288.5,65682.1,68291,0.0,1.0,0,103445.5,0.00636877988868676
toolagent_trace,0.02,4,pi3,3,600,learned,False,8,59473.625,58292.0,73321.9,83922,0.0,1.0,0,103445.5,-0.05073529411764706
toolagent_trace,0.02,4,pi3,3,600,lfu,False,8,59248.25,58292.0,73321.9,83922,0.0,1.0,0,103445.5,0.07542170002064821
toolagent_trace,0.02,4,pi3,3,600,lru,False,8,44261.375,44288.5,65682.1,68291,0.0,1.0,0,103445.5,-0.06975286894637635
toolagent_trace,0.02,4,pi3,3,600,next_use,False,8,44261.375,44288.5,65682.1,68291,0.0,1.0,0,103445.5,0.013728431883987353
toolagent_trace,0.02,4,pi3,3,end,count,False,8,64695.5,64554.0,95093.0,118319,0.0,1.0,0,138850.375,0.008829260060269076
toolagent_trace,0.02,4,pi3,3,end,learned,False,8,79512.75,75766.5,95953.59999999999,108275,0.0,1.0,0,138850.375,-0.03057598039215687
toolagent_trace,0.02,4,pi3,3,end,lfu,False,8,80505.75,75766.5,101050.3,108275,0.0,1.0,0,138850.375,0.034056768745484266
toolagent_trace,0.02,4,pi3,3,end,lru,False,8,64695.5,64554.0,95093.0,118319,0.0,1.0,0,138850.375,-0.06606724793460259
toolagent_trace,0.02,4,pi3,3,end,next_use,False,8,64695.5,64554.0,95093.0,118319,0.0,1.0,0,138850.375,0.012415661650147448
toolagent_trace,0.02,4,pi3,4,600,count,False,8,46992.625,45065.0,85553.7,90565,0.0,1.0,0,106617.625,0.042742189361879276
toolagent_trace,0.02,4,pi3,4,600,learned,False,8,59684.875,51864.0,87132.2,90565,0.0,1.0,0,106617.625,0.006379243600956644
toolagent_trace,0.02,4,pi3,4,600,lfu,False,8,56659.0,51864.0,87132.2,90565,0.0,1.0,0,106617.625,0.08434530870109161
toolagent_trace,0.02,4,pi3,4,600,lru,False,8,46992.625,45065.0,85553.7,90565,0.0,1.0,0,106617.625,0.02117931920617651
toolagent_trace,0.02,4,pi3,4,600,next_use,False,8,46992.625,45065.0,85553.7,90565,0.0,1.0,0,106617.625,0.05966546643730703
toolagent_trace,0.02,4,pi3,4,end,count,False,8,59068.625,58496.0,90178.0,112179,0.125,0.875,0,134586.375,-0.01610646792602744
toolagent_trace,0.02,4,pi3,4,end,learned,False,8,85504.0,87954.5,110237.9,112179,0.0,1.0,0,134586.375,-0.017139811370462128
toolagent_trace,0.02,4,pi3,4,end,lfu,False,8,81073.875,87954.5,110237.9,112179,0.0,1.0,0,134586.375,0.09428102344988114
toolagent_trace,0.02,4,pi3,4,end,lru,False,8,59068.625,58496.0,90178.0,112179,0.125,0.875,0,134586.375,-0.03560919191403134
toolagent_trace,0.02,4,pi3,4,end,next_use,False,8,59068.625,58496.0,90178.0,112179,0.125,0.875,0,134586.375,-0.00933466789400544
