trace,l1_fraction,l2_multiplier,policy,seed,replicate,window,selector,decisions,mean_regret_tokens,median_regret_tokens,p90_regret_tokens,max_regret_tokens,zero_regret_rate,regret_ge_512_rate,constant_q_decisions,mean_q_range_tokens,mean_spearman
conversation_trace,0.02,4,pi0,2,1,end,count,2,11582.0,11582.0,11858.8,11928,0.0,1.0,0,165822.0,-0.0024844622265740284
conversation_trace,0.02,4,pi0,2,1,end,learned,2,100114.5,100114.5,114819.70000000001,118496,0.0,1.0,0,165822.0,-0.06495098039215687
conversation_trace,0.02,4,pi0,2,1,end,lfu,2,88084.5,88084.5,93165.7,94436,0.0,1.0,0,165822.0,-0.18205551438172313
conversation_trace,0.02,4,pi0,2,1,end,lru,2,11582.0,11582.0,11858.8,11928,0.0,1.0,0,165822.0,0.10854945705012298
conversation_trace,0.02,4,pi0,2,1,end,next_use,2,11582.0,11582.0,11858.8,11928,0.0,1.0,0,165822.0,0.029285640605023894
conversation_trace,0.02,4,pi0,2,2,600,count,2,55922.5,55922.5,60929.3,62181,0.0,1.0,0,140399.5,0.33434566752833395
conversation_trace,0.02,4,pi0,2,2,600,learned,2,82951.5,82951.5,124883.90000000001,135367,0.0,1.0,0,140399.5,-0.2683823529411765
conversation_trace,0.02,4,pi0,2,2,600,lfu,2,103547.0,103547.0,129003.0,135367,0.0,1.0,0,140399.5,-0.06684628499989202
conversation_trace,0.02,4,pi0,2,2,600,lru,2,55922.5,55922.5,60929.3,62181,0.0,1.0,0,140399.5,0.006767629624191501
conversation_trace,0.02,4,pi0,2,2,600,next_use,2,55922.5,55922.5,60929.3,62181,0.0,1.0,0,140399.5,0.3193785533528258
conversation_trace,0.02,4,pi0,2,2,end,count,2,72972.0,72972.0,81612.0,83772,0.0,1.0,0,169506.5,0.08621914140629765
conversation_trace,0.02,4,pi0,2,2,end,learned,2,112875.5,112875.5,163212.7,175797,0.0,1.0,0,169506.5,0.05882352941176472
conversation_trace,0.02,4,pi0,2,2,end,lfu,2,142958.0,142958.0,169229.2,175797,0.0,1.0,0,169506.5,0.2649923036805484
conversation_trace,0.02,4,pi0,2,2,end,lru,2,72972.0,72972.0,81612.0,83772,0.0,1.0,0,169506.5,-0.15381818550967558
conversation_trace,0.02,4,pi0,2,2,end,next_use,2,72972.0,72972.0,81612.0,83772,0.0,1.0,0,169506.5,0.06336459407747787
conversation_trace,0.02,4,pi0,3,0,600,count,8,46785.75,53776.5,77351.3,83764,0.0,1.0,0,113296.625,0.09689794589724751
conversation_trace,0.02,4,pi0,3,0,600,learned,8,55843.875,60241.0,86113.6,91596,0.0,1.0,0,113296.625,-0.03029966205687563
conversation_trace,0.02,4,pi0,3,0,600,lfu,8,37989.5,39317.5,50758.6,56367,0.0,1.0,0,113296.625,0.15882561219983954
conversation_trace,0.02,4,pi0,3,0,600,lru,8,46785.75,53776.5,77351.3,83764,0.0,1.0,0,113296.625,-0.23277431898972745
conversation_trace,0.02,4,pi0,3,0,600,next_use,8,46785.75,53776.5,77351.3,83764,0.0,1.0,0,113296.625,0.08768135885133288
conversation_trace,0.02,4,pi0,3,0,end,count,8,79993.25,82179.5,134403.8,142941,0.0,1.0,0,159016.375,0.13076968873403094
conversation_trace,0.02,4,pi0,3,0,end,learned,8,82601.625,71997.0,107613.5,130745,0.0,1.0,0,159016.375,-0.04794194874311547
conversation_trace,0.02,4,pi0,3,0,end,lfu,8,57037.5,50956.0,81229.7,97700,0.0,1.0,0,159016.375,0.22920868949153006
conversation_trace,0.02,4,pi0,3,0,end,lru,8,79993.25,82179.5,134403.8,142941,0.0,1.0,0,159016.375,-0.2591949973771424
conversation_trace,0.02,4,pi0,3,0,end,next_use,8,79993.25,82179.5,134403.8,142941,0.0,1.0,0,159016.375,0.12031815975441096
conversation_trace,0.02,4,pi0,3,1,600,count,2,96058.0,96058.0,109122.8,112389,0.0,1.0,0,134640.5,0.24712620530895976
conversation_trace,0.02,4,pi0,3,1,600,learned,2,17377.5,17377.5,22116.300000000003,23301,0.0,1.0,0,134640.5,0.21200980392156865
conversation_trace,0.02,4,pi0,3,1,600,lfu,2,31210.5,31210.5,37538.1,39120,0.0,1.0,0,134640.5,0.21491146804160438
conversation_trace,0.02,4,pi0,3,1,600,lru,2,96058.0,96058.0,109122.8,112389,0.0,1.0,0,134640.5,-0.16076568386938128
conversation_trace,0.02,4,pi0,3,1,600,next_use,2,96058.0,96058.0,109122.8,112389,0.0,1.0,0,134640.5,0.22552982655212167
conversation_trace,0.02,4,pi0,3,1,end,count,2,149773.0,149773.0,206219.40000000002,220331,0.0,1.0,0,195860.0,0.12852487881721392
conversation_trace,0.02,4,pi0,3,1,end,learned,2,77987.0,77987.0,130370.2,143466,0.0,1.0,0,195860.0,0.1433823529411765
conversation_trace,0.02,4,pi0,3,1,end,lfu,2,101548.0,101548.0,135082.40000000002,143466,0.0,1.0,0,195860.0,0.11294404947724654
conversation_trace,0.02,4,pi0,3,1,end,lru,2,149773.0,149773.0,206219.40000000002,220331,0.0,1.0,0,195860.0,-0.14173182837909784
conversation_trace,0.02,4,pi0,3,1,end,next_use,2,149773.0,149773.0,206219.40000000002,220331,0.0,1.0,0,195860.0,0.10700184522831732
conversation_trace,0.02,4,pi0,3,2,600,count,2,57713.5,57713.5,64037.9,65619,0.0,1.0,0,147916.0,0.0836435574261572
conversation_trace,0.02,4,pi0,3,2,600,learned,2,60523.0,60523.0,76783.8,80849,0.0,1.0,0,147916.0,0.10171568627450982
conversation_trace,0.02,4,pi0,3,2,600,lfu,2,64699.5,64699.5,84301.5,89202,0.0,1.0,0,147916.0,0.11111488045630703
conversation_trace,0.02,4,pi0,3,2,600,lru,2,57713.5,57713.5,64037.9,65619,0.0,1.0,0,147916.0,0.09932859776017279
conversation_trace,0.02,4,pi0,3,2,600,next_use,2,57713.5,57713.5,64037.9,65619,0.0,1.0,0,147916.0,0.07821970670539158
conversation_trace,0.02,4,pi0,3,2,end,count,2,61419.0,61419.0,63574.2,64113,0.0,1.0,0,174065.0,0.2490207814034732
conversation_trace,0.02,4,pi0,3,2,end,learned,2,83755.5,83755.5,88923.9,90216,0.0,1.0,0,174065.0,-0.002450980392156868
conversation_trace,0.02,4,pi0,3,2,end,lfu,2,87917.0,87917.0,89756.2,90216,0.0,1.0,0,174065.0,0.07522044949021542
conversation_trace,0.02,4,pi0,3,2,end,lru,2,61419.0,61419.0,63574.2,64113,0.0,1.0,0,174065.0,0.0459501830162327
conversation_trace,0.02,4,pi0,3,2,end,next_use,2,61419.0,61419.0,63574.2,64113,0.0,1.0,0,174065.0,0.24530219768784464
conversation_trace,0.02,4,pi0,4,0,600,count,8,60172.375,57709.0,128465.0,133351,0.0,1.0,0,135170.875,-0.15092847609606314
conversation_trace,0.02,4,pi0,4,0,600,learned,8,44957.75,38420.5,64225.69999999999,99295,0.0,1.0,0,135170.875,-0.011738101647003792
conversation_trace,0.02,4,pi0,4,0,600,lfu,8,50015.125,44462.5,87830.59999999999,126899,0.125,0.875,0,135170.875,0.15352812520371723
conversation_trace,0.02,4,pi0,4,0,600,lru,8,49410.75,48001.5,89324.19999999998,126371,0.0,1.0,0,135170.875,-0.17381461817920446
conversation_trace,0.02,4,pi0,4,0,600,next_use,8,60172.375,57709.0,128465.0,133351,0.0,1.0,0,135170.875,-0.14629940890365517
conversation_trace,0.02,4,pi0,4,0,end,count,8,110484.5,68596.5,209633.69999999998,276154,0.0,1.0,0,209218.5,-0.04916236854884368
conversation_trace,0.02,4,pi0,4,0,end,learned,8,57460.375,45695.5,88641.7,113505,0.0,1.0,0,209218.5,0.06054394007420458
conversation_trace,0.02,4,pi0,4,0,end,lfu,8,75951.75,75515.5,126471.59999999999,156727,0.125,0.875,0,209218.5,0.128354004836201
conversation_trace,0.02,4,pi0,4,0,end,lru,8,83170.5,61576.0,160694.8,181125,0.0,1.0,0,209218.5,-0.10928105074936255
conversation_trace,0.02,4,pi0,4,0,end,next_use,8,110484.5,68596.5,209633.69999999998,276154,0.0,1.0,0,209218.5,-0.03902048857355462
conversation_trace,0.02,4,pi0,4,1,600,count,2,86979.5,86979.5,118567.1,126464,0.0,1.0,0,112169.5,-0.008981270895707771
conversation_trace,0.02,4,pi0,4,1,600,learned,2,39107.5,39107.5,51551.9,54663,0.0,1.0,0,112169.5,-0.10784313725490197
conversation_trace,0.02,4,pi0,4,1,600,lfu,2,47532.0,47532.0,82690.40000000001,91480,0.0,1.0,0,112169.5,0.2901803608900083
conversation_trace,0.02,4,pi0,4,1,600,lru,2,46056.5,46056.5,47207.3,47495,0.0,1.0,0,112169.5,-0.38764978343760903
conversation_trace,0.02,4,pi0,4,1,600,next_use,2,86979.5,86979.5,118567.1,126464,0.0,1.0,0,112169.5,-0.00403849212657964
conversation_trace,0.02,4,pi0,4,1,end,count,2,142203.0,142203.0,183207.8,193459,0.0,1.0,0,169286.5,-0.2507805169778698
conversation_trace,0.02,4,pi0,4,1,end,learned,2,72517.0,72517.0,87338.6,91044,0.0,1.0,0,169286.5,-0.009803921568627453
conversation_trace,0.02,4,pi0,4,1,end,lfu,2,91089.0,91089.0,134309.0,145114,0.0,1.0,0,169286.5,0.3522978304172774
conversation_trace,0.02,4,pi0,4,1,end,lru,2,106377.0,106377.0,118721.0,121807,0.0,1.0,0,169286.5,-0.356302683216914
conversation_trace,0.02,4,pi0,4,1,end,next_use,2,142203.0,142203.0,183207.8,193459,0.0,1.0,0,169286.5,-0.2712009977036504
conversation_trace,0.02,4,pi0,4,2,600,count,2,34264.0,34264.0,51435.200000000004,55728,0.0,1.0,0,147956.5,-0.09782582213238133
conversation_trace,0.02,4,pi0,4,2,600,learned,2,42767.0,42767.0,72884.6,80414,0.0,1.0,0,147956.5,-0.1090686274509804
conversation_trace,0.02,4,pi0,4,2,600,lfu,2,18626.0,18626.0,19190.8,19332,0.0,1.0,0,147956.5,-0.20708412615701405
conversation_trace,0.02,4,pi0,4,2,600,lru,2,39524.5,39524.5,52487.3,55728,0.0,1.0,0,147956.5,0.14958116891688966
conversation_trace,0.02,4,pi0,4,2,600,next_use,2,34264.0,34264.0,51435.200000000004,55728,0.0,1.0,0,147956.5,-0.08487469077746515
conversation_trace,0.02,4,pi0,4,2,end,count,2,73181.0,73181.0,74395.4,74699,0.0,1.0,0,165740.0,-0.24355641937235684
conversation_trace,0.02,4,pi0,4,2,end,learned,2,27192.5,27192.5,48946.5,54385,0.5,0.5,0,165740.0,0.0661764705882353
conversation_trace,0.02,4,pi0,4,2,end,lfu,2,32967.5,32967.5,43996.7,46754,0.0,1.0,0,165740.0,-0.151637646487824
conversation_trace,0.02,4,pi0,4,2,end,lru,2,69925.5,69925.5,71315.5,71663,0.0,1.0,0,165740.0,0.13980587199136485
conversation_trace,0.02,4,pi0,4,2,end,next_use,2,73181.0,73181.0,74395.4,74699,0.0,1.0,0,165740.0,-0.26464430149765583
conversation_trace,0.02,4,pi3,0,0,600,count,8,56398.75,49926.0,85133.3,89047,0.0,1.0,0,137414.25,0.17028176221848476
conversation_trace,0.02,4,pi3,0,0,600,learned,8,73786.625,104455.5,133796.7,141265,0.375,0.625,0,137414.25,-0.07021734748175547
conversation_trace,0.02,4,pi3,0,0,600,lfu,8,64004.625,76976.0,104136.6,109521,0.25,0.75,0,137414.25,0.08397926442696924
conversation_trace,0.02,4,pi3,0,0,600,lru,8,56398.75,49926.0,85133.3,89047,0.0,1.0,0,137414.25,-0.15504821823972784
conversation_trace,0.02,4,pi3,0,0,600,next_use,8,56398.75,49926.0,85133.3,89047,0.0,1.0,0,137414.25,0.15018566193276026
conversation_trace,0.02,4,pi3,0,0,end,count,8,99905.875,85653.0,175099.8,177554,0.0,1.0,0,186217.125,0.1230614050734542
conversation_trace,0.02,4,pi3,0,0,end,learned,8,138508.75,133528.5,158505.3,172408,0.0,1.0,0,186217.125,-0.19406585215726688
conversation_trace,0.02,4,pi3,0,0,end,lfu,8,127190.375,123877.0,180756.59999999998,280949,0.0,1.0,0,186217.125,-0.003972990867156648
conversation_trace,0.02,4,pi3,0,0,end,lru,8,99905.875,85653.0,175099.8,177554,0.0,1.0,0,186217.125,-0.19163588999492387
conversation_trace,0.02,4,pi3,0,0,end,next_use,8,99905.875,85653.0,175099.8,177554,0.0,1.0,0,186217.125,0.10210285038066721
conversation_trace,0.02,4,pi3,0,1,600,count,2,75648.5,75648.5,105385.7,112820,0.0,1.0,0,157826.5,0.10905445729008847
conversation_trace,0.02,4,pi3,0,1,600,learned,2,65006.0,65006.0,94000.4,101249,0.0,1.0,0,157826.5,0.10441176470588236
conversation_trace,0.02,4,pi3,0,1,600,lfu,2,79240.0,79240.0,96847.20000000001,101249,0.0,1.0,0,157826.5,0.17096137625047175
conversation_trace,0.02,4,pi3,0,1,600,lru,2,75648.5,75648.5,105385.7,112820,0.0,1.0,0,157826.5,-0.20851194731322376
conversation_trace,0.02,4,pi3,0,1,600,next_use,2,75648.5,75648.5,105385.7,112820,0.0,1.0,0,157826.5,0.09129767362647903
conversation_trace,0.02,4,pi3,0,1,end,count,2,74871.5,74871.5,114241.5,124084,0.0,1.0,0,162728.5,0.04135464630765606
conversation_trace,0.02,4,pi3,0,1,end,learned,2,68828.0,68828.0,91883.20000000001,97647,0.0,1.0,0,162728.5,0.09264705882352942
conversation_trace,0.02,4,pi3,0,1,end,lfu,2,82815.0,82815.0,94680.6,97647,0.0,1.0,0,162728.5,0.14690536193601345
conversation_trace,0.02,4,pi3,0,1,end,lru,2,74871.5,74871.5,114241.5,124084,0.0,1.0,0,162728.5,-0.21120640198114277
conversation_trace,0.02,4,pi3,0,1,end,next_use,2,74871.5,74871.5,114241.5,124084,0.0,1.0,0,162728.5,0.020480709305538608
conversation_trace,0.02,4,pi3,0,2,600,count,2,50163.0,50163.0,82531.8,90624,0.0,1.0,0,127165.5,-0.04730356840837225
conversation_trace,0.02,4,pi3,0,2,600,learned,2,54693.0,54693.0,81768.20000000001,88537,0.0,1.0,0,127165.5,0.03406862745098041
conversation_trace,0.02,4,pi3,0,2,600,lfu,2,51602.0,51602.0,76204.4,82355,0.0,1.0,0,127165.5,0.16697366096987898
conversation_trace,0.02,4,pi3,0,2,600,lru,2,50163.0,50163.0,82531.8,90624,0.0,1.0,0,127165.5,-0.16350961989902665
conversation_trace,0.02,4,pi3,0,2,600,next_use,2,50163.0,50163.0,82531.8,90624,0.0,1.0,0,127165.5,-0.0748995493048136
conversation_trace,0.02,4,pi3,0,2,end,count,2,62802.5,62802.5,108135.7,119469,0.0,1.0,0,165399.0,0.012015485727904174
conversation_trace,0.02,4,pi3,0,2,end,learned,2,47852.5,47852.5,86134.5,95705,0.5,0.5,0,165399.0,0.057352941176470607
conversation_trace,0.02,4,pi3,0,2,end,lfu,2,58082.5,58082.5,104548.5,116165,0.5,0.5,0,165399.0,0.1443939981625122
conversation_trace,0.02,4,pi3,0,2,end,lru,2,62802.5,62802.5,108135.7,119469,0.0,1.0,0,165399.0,-0.13605918076135431
conversation_trace,0.02,4,pi3,0,2,end,next_use,2,62802.5,62802.5,108135.7,119469,0.0,1.0,0,165399.0,0.009103698859632386
conversation_trace,0.02,4,pi3,1,0,600,count,8,39442.75,31241.0,80323.2,82944,0.0,1.0,0,102809.5,0.07486304485079154
conversation_trace,0.02,4,pi3,1,0,600,learned,8,11090.875,0.0,36644.299999999996,49273,0.625,0.375,0,102809.5,0.21541259673449845
conversation_trace,0.02,4,pi3,1,0,600,lfu,8,33941.5,22506.0,74438.29999999999,109698,0.25,0.75,0,102809.5,0.1728919871052104
conversation_trace,0.02,4,pi3,1,0,600,lru,8,40392.375,35039.5,80323.2,82944,0.0,1.0,0,102809.5,-0.021365163307089374
conversation_trace,0.02,4,pi3,1,0,600,next_use,8,39442.75,31241.0,80323.2,82944,0.0,1.0,0,102809.5,0.0814824425364229
conversation_trace,0.02,4,pi3,1,0,end,count,8,61014.375,70223.0,85557.5,93072,0.125,0.875,0,137789.375,0.10776711105817716
conversation_trace,0.02,4,pi3,1,0,end,learned,8,10258.625,3304.5,28775.399999999994,44636,0.5,0.5,0,137789.375,0.17401960784313728
conversation_trace,0.02,4,pi3,1,0,end,lfu,8,45178.625,33307.0,104665.9,124289,0.125,0.875,0,137789.375,0.24266338918006378
conversation_trace,0.02,4,pi3,1,0,end,lru,8,57398.875,60716.5,85557.5,93072,0.125,0.875,0,137789.375,-0.0973182987135877
conversation_trace,0.02,4,pi3,1,0,end,next_use,8,61014.375,70223.0,85557.5,93072,0.125,0.875,0,137789.375,0.11753083496046059
conversation_trace,0.02,4,pi3,1,1,600,count,2,22593.0,22593.0,34523.4,37506,0.0,1.0,0,108865.0,0.11045194460815268
conversation_trace,0.02,4,pi3,1,1,600,learned,2,45747.5,45747.5,65470.3,70401,0.0,1.0,0,108865.0,0.261641029456755
conversation_trace,0.02,4,pi3,1,1,600,lfu,2,44586.0,44586.0,63379.6,68078,0.0,1.0,0,108865.0,0.052727039833744965
conversation_trace,0.02,4,pi3,1,1,600,lru,2,22593.0,22593.0,34523.4,37506,0.0,1.0,0,108865.0,0.08009986040994516
conversation_trace,0.02,4,pi3,1,1,600,next_use,2,22593.0,22593.0,34523.4,37506,0.0,1.0,0,108865.0,0.09304139274944616
conversation_trace,0.02,4,pi3,1,1,end,count,2,22817.5,22817.5,34927.5,37955,0.0,1.0,0,154857.5,0.011377704120500556
conversation_trace,0.02,4,pi3,1,1,end,learned,2,70027.0,70027.0,70137.4,70165,0.0,1.0,0,154857.5,0.05207544149140234
conversation_trace,0.02,4,pi3,1,1,end,lfu,2,69633.5,69633.5,70058.7,70165,0.0,1.0,0,154857.5,-0.22595816102283192
conversation_trace,0.02,4,pi3,1,1,end,lru,2,22817.5,22817.5,34927.5,37955,0.0,1.0,0,154857.5,0.3322303124723235
conversation_trace,0.02,4,pi3,1,1,end,next_use,2,22817.5,22817.5,34927.5,37955,0.0,1.0,0,154857.5,0.014005030951820999
conversation_trace,0.02,4,pi3,1,2,600,count,2,73192.0,73192.0,84256.0,87022,0.0,1.0,0,112342.5,-0.03966898108079889
conversation_trace,0.02,4,pi3,1,2,600,learned,2,61384.0,61384.0,66857.6,68226,0.0,1.0,0,112342.5,0.2193627450980392
conversation_trace,0.02,4,pi3,1,2,600,lfu,2,39233.0,39233.0,62427.4,68226,0.0,1.0,0,112342.5,0.11177243461689326
conversation_trace,0.02,4,pi3,1,2,600,lru,2,73192.0,73192.0,84256.0,87022,0.0,1.0,0,112342.5,0.003028978197554509
conversation_trace,0.02,4,pi3,1,2,600,next_use,2,73192.0,73192.0,84256.0,87022,0.0,1.0,0,112342.5,-0.037041654249478445
conversation_trace,0.02,4,pi3,1,2,end,count,2,50538.5,50538.5,80134.90000000001,87534,0.0,1.0,0,136075.5,-0.02551551815399144
conversation_trace,0.02,4,pi3,1,2,end,learned,2,105043.5,105043.5,144625.5,154521,0.0,1.0,0,136075.5,0.06250000000000001
conversation_trace,0.02,4,pi3,1,2,end,lfu,2,82892.5,82892.5,140195.3,154521,0.0,1.0,0,136075.5,-0.15229881629722272
conversation_trace,0.02,4,pi3,1,2,end,lru,2,50538.5,50538.5,80134.90000000001,87534,0.0,1.0,0,136075.5,0.22695930249799645
conversation_trace,0.02,4,pi3,1,2,end,next_use,2,50538.5,50538.5,80134.90000000001,87534,0.0,1.0,0,136075.5,-0.007403018575369007
conversation_trace,0.02,4,pi3,2,0,600,count,8,45344.125,50205.5,64622.399999999994,83885,0.0,1.0,0,111641.75,0.14162323139721972
conversation_trace,0.02,4,pi3,2,0,600,learned,8,30922.5,34653.0,56693.7,57456,0.125,0.875,0,111641.75,0.1302348273741017
conversation_trace,0.02,4,pi3,2,0,600,lfu,8,50642.125,43943.0,73191.4,89171,0.0,1.0,0,111641.75,-0.002941728860605064
conversation_trace,0.02,4,pi3,2,0,600,lru,8,64502.75,55764.5,90931.2,98816,0.0,1.0,0,111641.75,0.09646748004631617
conversation_trace,0.02,4,pi3,2,0,600,next_use,8,45344.125,50205.5,64622.399999999994,83885,0.0,1.0,0,111641.75,0.15996439877361102
conversation_trace,0.02,4,pi3,2,0,end,count,8,53255.875,49191.0,82397.59999999999,95391,0.0,1.0,0,127470.25,0.19600581024558345
conversation_trace,0.02,4,pi3,2,0,end,learned,8,60569.25,55822.5,79230.09999999999,95391,0.0,1.0,0,127470.25,0.06067736048874599
conversation_trace,0.02,4,pi3,2,0,end,lfu,8,63556.875,61993.5,94445.7,102362,0.0,1.0,0,127470.25,-0.009179754135912441
conversation_trace,0.02,4,pi3,2,0,end,lru,8,68638.5,64741.5,101946.3,117242,0.0,1.0,0,127470.25,0.07740466554053774
conversation_trace,0.02,4,pi3,2,0,end,next_use,8,53255.875,49191.0,82397.59999999999,95391,0.0,1.0,0,127470.25,0.21106987927062876
conversation_trace,0.02,4,pi3,2,1,600,count,2,65289.5,65289.5,66000.3,66178,0.0,1.0,0,119814.5,0.24464512626069126
conversation_trace,0.02,4,pi3,2,1,600,learned,2,14913.0,14913.0,26843.4,29826,0.5,0.5,0,119814.5,0.09558823529411764
conversation_trace,0.02,4,pi3,2,1,600,lfu,2,51635.5,51635.5,71919.9,76991,0.0,1.0,0,119814.5,-0.11857509738145153
conversation_trace,0.02,4,pi3,2,1,600,lru,2,32200.5,32200.5,57960.9,64401,0.5,0.5,0,119814.5,0.19018419224228525
conversation_trace,0.02,4,pi3,2,1,600,next_use,2,65289.5,65289.5,66000.3,66178,0.0,1.0,0,119814.5,0.2713099274884366
conversation_trace,0.02,4,pi3,2,1,end,count,2,66369.5,66369.5,75533.9,77825,0.0,1.0,0,150078.5,0.15346384289183082
conversation_trace,0.02,4,pi3,2,1,end,learned,2,4929.0,4929.0,8872.2,9858,0.5,0.5,0,150078.5,0.11642156862745101
conversation_trace,0.02,4,pi3,2,1,end,lfu,2,53483.5,53483.5,74427.1,79663,0.0,1.0,0,150078.5,-0.08146362738122542
conversation_trace,0.02,4,pi3,2,1,end,lru,2,38912.5,38912.5,70042.5,77825,0.5,0.5,0,150078.5,0.1687117834407369
conversation_trace,0.02,4,pi3,2,1,end,next_use,2,66369.5,66369.5,75533.9,77825,0.0,1.0,0,150078.5,0.18456404815344987
conversation_trace,0.02,4,pi3,2,2,600,count,2,64283.0,64283.0,68152.6,69120,0.0,1.0,0,156144.5,0.14860956891452715
conversation_trace,0.02,4,pi3,2,2,600,learned,2,101715.0,101715.0,168618.2,185344,0.0,1.0,0,156144.5,-0.21200980392156865
conversation_trace,0.02,4,pi3,2,2,600,lfu,2,81434.0,81434.0,117842.8,126945,0.0,1.0,0,156144.5,-0.062042480007327525
conversation_trace,0.02,4,pi3,2,2,600,lru,2,71492.5,71492.5,81129.7,83539,0.0,1.0,0,156144.5,-0.19325167921393496
conversation_trace,0.02,4,pi3,2,2,600,next_use,2,64283.0,64283.0,68152.6,69120,0.0,1.0,0,156144.5,0.17125613783181667
conversation_trace,0.02,4,pi3,2,2,end,count,2,89115.0,89115.0,98104.6,100352,0.0,1.0,0,188885.5,0.2698724593426934
conversation_trace,0.02,4,pi3,2,2,end,learned,2,151123.0,151123.0,204394.2,217712,0.0,1.0,0,188885.5,-0.14705882352941177
conversation_trace,0.02,4,pi3,2,2,end,lfu,2,126299.0,126299.0,139937.4,143347,0.0,1.0,0,188885.5,-0.1239745289974194
conversation_trace,0.02,4,pi3,2,2,end,lru,2,123260.5,123260.5,159566.5,168643,0.0,1.0,0,188885.5,-0.10674854661341171
conversation_trace,0.02,4,pi3,2,2,end,next_use,2,89115.0,89115.0,98104.6,100352,0.0,1.0,0,188885.5,0.2747069755327574
conversation_trace,0.02,4,pi3,3,0,600,count,8,43172.5,34151.5,71388.2,73414,0.0,1.0,0,98673.125,0.2230928332497067
conversation_trace,0.02,4,pi3,3,0,600,learned,8,19992.875,23888.0,31143.199999999997,35535,0.125,0.875,0,98673.125,0.3123579938348925
conversation_trace,0.02,4,pi3,3,0,600,lfu,8,37292.875,28435.5,75604.9,89369,0.125,0.875,0,98673.125,0.24543523282492394
conversation_trace,0.02,4,pi3,3,0,600,lru,8,45599.0,36580.0,71388.2,73414,0.0,1.0,0,98673.125,0.11211182487928949
conversation_trace,0.02,4,pi3,3,0,600,next_use,8,43172.5,34151.5,71388.2,73414,0.0,1.0,0,98673.125,0.20478587396422884
conversation_trace,0.02,4,pi3,3,0,end,count,8,50909.375,46808.0,82392.29999999999,116413,0.125,0.875,0,135573.0,0.1354110827485646
conversation_trace,0.02,4,pi3,3,0,end,learned,8,19154.5,17670.5,31442.5,32888,0.125,0.875,0,135573.0,0.33076082798488987
conversation_trace,0.02,4,pi3,3,0,end,lfu,8,40305.75,31098.5,77402.29999999999,107307,0.125,0.875,0,135573.0,0.24156459507074746
conversation_trace,0.02,4,pi3,3,0,end,lru,8,63964.25,62824.0,108031.2,116413,0.0,1.0,0,135573.0,0.14387580599822467
conversation_trace,0.02,4,pi3,3,0,end,next_use,8,50909.375,46808.0,82392.29999999999,116413,0.125,0.875,0,135573.0,0.10712467417235248
conversation_trace,0.02,4,pi3,3,1,600,count,2,47463.0,47463.0,53449.4,54946,0.0,1.0,0,104470.0,0.4599078823047915
conversation_trace,0.02,4,pi3,3,1,600,learned,2,41171.5,41171.5,52191.100000000006,54946,0.0,1.0,0,104470.0,0.23774509803921573
conversation_trace,0.02,4,pi3,3,1,600,lfu,2,55194.0,55194.0,91767.6,100911,0.0,1.0,0,104470.0,0.33517871468974936
conversation_trace,0.02,4,pi3,3,1,600,lru,2,47463.0,47463.0,53449.4,54946,0.0,1.0,0,104470.0,0.06137842242486453
conversation_trace,0.02,4,pi3,3,1,600,next_use,2,47463.0,47463.0,53449.4,54946,0.0,1.0,0,104470.0,0.4725715799149671
conversation_trace,0.02,4,pi3,3,1,end,count,2,109061.5,109061.5,138941.1,146411,0.0,1.0,0,161525.0,0.2670432864995564
conversation_trace,0.02,4,pi3,3,1,end,learned,2,97385.0,97385.0,117923.4,123058,0.0,1.0,0,161525.0,0.3345588235294118
conversation_trace,0.02,4,pi3,3,1,end,lfu,2,89995.0,89995.0,94049.4,95063,0.0,1.0,0,161525.0,0.28604298718751
conversation_trace,0.02,4,pi3,3,1,end,lru,2,109061.5,109061.5,138941.1,146411,0.0,1.0,0,161525.0,0.14787600541430615
conversation_trace,0.02,4,pi3,3,1,end,next_use,2,109061.5,109061.5,138941.1,146411,0.0,1.0,0,161525.0,0.27827385716247194
conversation_trace,0.02,4,pi3,3,2,600,count,2,47705.0,47705.0,55558.600000000006,57522,0.0,1.0,0,118399.5,0.31984514902224026
conversation_trace,0.02,4,pi3,3,2,600,learned,2,25218.5,25218.5,35354.100000000006,37888,0.0,1.0,0,118399.5,0.5718501407151984
conversation_trace,0.02,4,pi3,3,2,600,lfu,2,46941.5,46941.5,57562.7,60218,0.0,1.0,0,118399.5,0.26968614493521403
conversation_trace,0.02,4,pi3,3,2,600,lru,2,47705.0,47705.0,55558.600000000006,57522,0.0,1.0,0,118399.5,0.33201767300556945
conversation_trace,0.02,4,pi3,3,2,600,next_use,2,47705.0,47705.0,55558.600000000006,57522,0.0,1.0,0,118399.5,0.35738494924889974
conversation_trace,0.02,4,pi3,3,2,end,count,2,54412.0,54412.0,87760.8,96098,0.0,1.0,0,124387.0,-0.019060402753722228
conversation_trace,0.02,4,pi3,3,2,end,learned,2,43284.5,43284.5,67731.3,73843,0.0,1.0,0,124387.0,0.2677865189329894
conversation_trace,0.02,4,pi3,3,2,end,lfu,2,61622.0,61622.0,80826.8,85628,0.0,1.0,0,124387.0,0.1325929652845043
conversation_trace,0.02,4,pi3,3,2,end,lru,2,54412.0,54412.0,87760.8,96098,0.0,1.0,0,124387.0,0.007009577798001848
conversation_trace,0.02,4,pi3,3,2,end,next_use,2,54412.0,54412.0,87760.8,96098,0.0,1.0,0,124387.0,0.006496485162818755
