trace,l1_fraction,l2_multiplier,cell,target,seed,iteration,policy,requested_tokens,requested_blocks,measured_requests,l1_avoided_tokens,l2_avoided_tokens,avoided_prefill_tokens,l2_present_unusable_tokens,attribution_measured_requests,fully_served_requests,beyond_prefix_tokens,beyond_prefix_blocks,l2_hit_tokens,l2_hit_blocks_checked,downstream_absent_tokens,downstream_absent_blocks,unexplained_states,unexplained_after_promotion,root_rejected_tokens,root_rejected_blocks,unusable_after_rejected_tokens,unusable_after_rejected_blocks,absent_rejected_tokens,absent_rejected_blocks,downstream_rejected_tokens,downstream_rejected_blocks,root_evicted_tokens,root_evicted_blocks,unusable_after_evicted_tokens,unusable_after_evicted_blocks,absent_evicted_tokens,absent_evicted_blocks,downstream_evicted_tokens,downstream_evicted_blocks,root_compulsory_tokens,root_compulsory_blocks,unusable_after_compulsory_tokens,unusable_after_compulsory_blocks,absent_compulsory_tokens,absent_compulsory_blocks,downstream_compulsory_tokens,downstream_compulsory_blocks,root_unexplained_tokens,root_unexplained_blocks,unusable_after_unexplained_tokens,unusable_after_unexplained_blocks,absent_unexplained_tokens,absent_unexplained_blocks,downstream_unexplained_tokens,downstream_unexplained_blocks,root_loss_tokens,unusable_tokens,decision_loss_tokens,absent_loss_tokens,perblock_decision_loss_tokens,attribution_partition_verified,requested_tokens_share_of_input,l1_avoided_tokens_share_of_input,l2_avoided_tokens_share_of_input,avoided_prefill_tokens_share_of_input,l2_present_unusable_tokens_share_of_input,beyond_prefix_tokens_share_of_input,l2_hit_tokens_share_of_input,downstream_absent_tokens_share_of_input,root_rejected_tokens_share_of_input,unusable_after_rejected_tokens_share_of_input,absent_rejected_tokens_share_of_input,downstream_rejected_tokens_share_of_input,root_evicted_tokens_share_of_input,unusable_after_evicted_tokens_share_of_input,absent_evicted_tokens_share_of_input,downstream_evicted_tokens_share_of_input,root_compulsory_tokens_share_of_input,unusable_after_compulsory_tokens_share_of_input,absent_compulsory_tokens_share_of_input,downstream_compulsory_tokens_share_of_input,root_unexplained_tokens_share_of_input,unusable_after_unexplained_tokens_share_of_input,absent_unexplained_tokens_share_of_input,downstream_unexplained_tokens_share_of_input,root_loss_tokens_share_of_input,unusable_tokens_share_of_input,decision_loss_tokens_share_of_input,absent_loss_tokens_share_of_input,perblock_decision_loss_tokens_share_of_input,published_pi0_loss_reference_status
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,4,2,pi2,83026370,167732,9997,29393272,586264,29979536,892405,9997,9,53633098,110318,586264,1146,47795018,97438,0,0,971327,1910,741365,1451,14545122,28440,13573795,26530,145819,299,151040,295,3737123,7340,3591304,7041,3242265,7779,0,0,33872184,71646,30629919,63867,0,0,0,0,0,0,0,0,4359411,892405,2009551,52154429,19174650,True,1.0,0.3540233301781109,0.0070611782738423945,0.3610845084519533,0.01074845256994856,0.6459766698218892,0.0070611782738423945,0.5756606967159952,0.011699018034872536,0.008929271507353627,0.1751867749969076,0.16348775696203507,0.001756297426950016,0.0018191810625949323,0.04501127774224021,0.04325498031529019,0.03905102680028044,0.0,0.40796898623895034,0.3689179594386699,0.0,0.0,0.0,0.0,0.05250634226210299,0.01074845256994856,0.02420376803177111,0.6281670389780981,0.23094650530909638,not_applicable_to_updated_policy
toolagent_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,4,3,pi3,83026370,167732,9997,29393272,591472,29984744,327407,9997,9,53633098,110318,591472,1157,48355043,98532,0,0,1001061,1967,118511,233,16131150,31548,15130089,29581,113953,238,208896,408,2710885,5326,2596932,5088,3244162,7783,0,0,33872184,71646,30628022,63863,0,0,0,0,0,0,0,0,4359176,327407,1442421,52714219,19169442,True,1.0,0.3540233301781109,0.007123905332727422,0.3611472355108383,0.0039434097865533565,0.6459766698218892,0.007123905332727422,0.5824058428665495,0.012057145217838622,0.0014273898762525688,0.1942894769456981,0.18223233172785946,0.0013724916553620253,0.0025160199103007874,0.0326508915179599,0.031278399862597873,0.039073874962858184,0.0,0.40796898623895034,0.36889511127609215,0.0,0.0,0.0,0.0,0.052503511836058836,0.0039434097865533565,0.017373046659754005,0.6349093547026083,0.23088377825021134,not_applicable_to_updated_policy
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,0,0,pi0,83026370,167732,9997,29393272,3607788,33001060,830147,9997,15,53633098,110318,3607788,7053,44844543,91661,0,0,634548,1252,243907,477,9705927,18993,9071379,17741,446607,889,586240,1145,5617052,11004,5170445,10115,3269465,7841,0,0,33872184,71646,30602719,63805,0,0,0,0,0,0,0,0,4350620,830147,1911302,49195163,16153126,True,1.0,0.3540233301781109,0.04345351964683028,0.39747684982494114,0.009998594422470837,0.6459766698218892,0.04345351964683028,0.5401240955132689,0.00764272844880488,0.0029377052134159304,0.11690173856811999,0.1092590101193151,0.0053790982310800775,0.007060889209054906,0.06765383094551768,0.06227473271443759,0.03937863355943419,0.0,0.40796898623895034,0.3685903526795162,0.0,0.0,0.0,0.0,0.052400460239319144,0.009998594422470837,0.023020421102355793,0.592524555752588,0.1945541639361085,unavailable_for_cell
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,0,1,pi1,83026370,167732,9997,29393272,3436389,32829661,694784,9997,31,53633098,110318,3436389,6729,45155929,92266,0,0,650721,1284,120320,235,9450349,18488,8799628,17204,423270,838,574464,1122,6179392,12098,5756122,11260,3272005,7844,0,0,33872184,71646,30600179,63802,0,0,0,0,0,0,0,0,4345996,694784,1768775,49501925,16324525,True,1.0,0.3540233301781109,0.041389127333881996,0.3954124575119929,0.008368232887936687,0.6459766698218892,0.041389127333881996,0.5438745425098074,0.00783752198247376,0.0014491781346095223,0.11382346355742158,0.10598594157494781,0.0050980188583458486,0.006919054753327165,0.07442685980369851,0.06932884094535266,0.0394092262494434,0.0,0.40796898623895034,0.36855975998950696,0.0,0.0,0.0,0.0,0.052344767090263006,0.008368232887936687,0.021303773728756296,0.5962193096000704,0.19661855624905678,not_applicable_to_updated_policy
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,0,2,pi2,83026370,167732,9997,29393272,3084025,32477297,1085635,9997,19,53633098,110318,3084025,6032,45115242,92187,0,0,690606,1363,180419,353,9710826,19001,9020220,17638,385038,768,905216,1768,5880428,11518,5495390,10750,3272552,7847,0,0,33872184,71646,30599632,63799,0,0,0,0,0,0,0,0,4348196,1085635,2161279,49463438,16676889,True,1.0,0.3540233301781109,0.03714512630143893,0.3911684564795498,0.013075785440216163,0.6459766698218892,0.03714512630143893,0.5433844933844513,0.00831791152618138,0.0021730324955794166,0.1169607439178661,0.10864283239168472,0.004637538651876506,0.010902752944636745,0.07082602792341758,0.06618848927154108,0.03941581451772491,0.0,0.40796898623895034,0.3685531717212254,0.0,0.0,0.0,0.0,0.0523712646957828,0.013075785440216163,0.02603123561827405,0.5957557580802341,0.20086255728149985,not_applicable_to_updated_policy
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,0,3,pi3,83026370,167732,9997,29393272,3091955,32485227,1089143,9997,24,53633098,110318,3091955,6051,45105675,92166,0,0,684040,1350,182272,356,9779242,19130,9095202,17780,388485,772,906871,1772,5800574,11363,5412089,10591,3273800,7851,0,0,33872184,71646,30598384,63795,0,0,0,0,0,0,0,0,4346325,1089143,2161668,49452000,16668959,True,1.0,0.3540233301781109,0.03724063812497162,0.3912639683030825,0.01311803707665408,0.6459766698218892,0.03724063812497162,0.5432692649335386,0.008238828218070957,0.0021953507060467657,0.11778477127206693,0.10954594305399598,0.004679055581979556,0.010922686370607315,0.06986423710924614,0.06518518152726657,0.039430845886674316,0.0,0.40796898623895034,0.36853814035227606,0.0,0.0,0.0,0.0,0.05234872968672483,0.01311803707665408,0.026035920876704595,0.5956179946202634,0.20076704545796714,not_applicable_to_updated_policy
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,1,0,pi0,83026370,167732,9997,29393272,3676412,33069684,750787,9997,15,53633098,110318,3676412,7187,44855165,91682,0,0,622012,1229,111299,218,9698004,18975,9075992,17746,460151,914,639488,1249,5635711,11043,5175560,10129,3268571,7839,0,0,33872184,71646,30603613,63807,0,0,0,0,0,0,0,0,4350734,750787,1832950,49205899,16084502,True,1.0,0.3540233301781109,0.044280052229189355,0.39830338240730023,0.009042753525175194,0.6459766698218892,0.044280052229189355,0.5402520307704649,0.007491740274806667,0.0013405259076122442,0.11680631105515031,0.10931457078034364,0.0055422271261528116,0.00770222761756295,0.06787856677342391,0.0623363396472711,0.03936786589610024,0.0,0.40796898623895034,0.3686011203428501,0.0,0.0,0.0,0.0,0.05240183329705972,0.009042753525175194,0.022076720926134673,0.5926538640675245,0.19372763135374943,unavailable_for_cell
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,1,1,pi1,83026370,167732,9997,29393272,3278778,32672050,907395,9997,28,53633098,110318,3278778,6418,45101239,92158,0,0,657255,1300,116355,228,9586815,18759,8929560,17459,416855,823,791040,1545,5987926,11722,5571071,10899,3271576,7846,0,0,33872184,71646,30600608,63800,0,0,0,0,0,0,0,0,4345686,907395,1981505,49446925,16482136,True,1.0,0.3540233301781109,0.039490802741345914,0.3935141329194568,0.010928997618467481,0.6459766698218892,0.039490802741345914,0.5432158361253178,0.007916219870867533,0.0014014222228431762,0.11546711002781405,0.10755089015694652,0.005020754249523375,0.009527575395624306,0.07212077319531132,0.06710001894578795,0.03940405921636704,0.0,0.40796898623895034,0.3685649270225833,0.0,0.0,0.0,0.0,0.05234103333675795,0.010928997618467481,0.02386597173885839,0.5955568694620758,0.19851688084159286,not_applicable_to_updated_policy
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,1,2,pi2,83026370,167732,9997,29393272,3274898,32668170,942330,9997,20,53633098,110318,3274898,6406,45067271,92093,0,0,686899,1359,130298,256,9709478,19000,9022579,17641,392074,777,812032,1586,5834208,11424,5442134,10647,3269626,7841,0,0,33872184,71646,30602558,63805,0,0,0,0,0,0,0,0,4348599,942330,2021303,49415870,16486016,True,1.0,0.3540233301781109,0.03944407060070192,0.3934674007788128,0.011349767549755578,0.6459766698218892,0.03944407060070192,0.5428067130960923,0.008273263060880538,0.0015693568200079084,0.11694450811230216,0.10867124505142162,0.004722282812075248,0.00978041072974767,0.07026933732017912,0.06554705450810387,0.03938057270238359,0.0,0.40796898623895034,0.36858841353656674,0.0,0.0,0.0,0.0,0.05237611857533938,0.011349767549755578,0.024345313422711363,0.5951828316714316,0.19856361298223685,not_applicable_to_updated_policy
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,1,3,pi3,83026370,167732,9997,29393272,3293251,32686523,921106,9997,22,53633098,110318,3293251,6443,45070255,92100,0,0,674003,1332,139776,273,9681573,18944,9007570,17612,402004,796,781330,1527,5864984,11485,5462980,10689,3272479,7847,0,0,33872184,71646,30599705,63799,0,0,0,0,0,0,0,0,4348486,921106,1997113,49418741,16467663,True,1.0,0.3540233301781109,0.03966512085256768,0.39368845103067857,0.011094137922686492,0.6459766698218892,0.03966512085256768,0.54284265348467,0.008117938915069995,0.0016835133223336153,0.11660841007501592,0.10849047115994594,0.004841883367898657,0.009410624600352876,0.07064001473266866,0.06579813136477002,0.039414935278996296,0.0,0.40796898623895034,0.368554050959954,0.0,0.0,0.0,0.0,0.052374757561964955,0.011094137922686492,0.02405396020565514,0.595217411046635,0.1983425627303711,not_applicable_to_updated_policy
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,2,0,pi0,83026370,167732,9997,29393272,3588780,32982052,859648,9997,17,53633098,110318,3588780,7017,44836094,91642,0,0,640111,1266,159232,311,9634810,18854,8994699,17588,436377,865,700416,1368,5677676,11122,5241299,10257,3272088,7849,0,0,33872184,71646,30600096,63797,0,0,0,0,0,0,0,0,4348576,859648,1936136,49184670,16172134,True,1.0,0.3540233301781109,0.043224580335139304,0.3972479105132502,0.010353915268125055,0.6459766698218892,0.043224580335139304,0.5400223326637067,0.007709731257671508,0.001917848510057708,0.11604517938096053,0.10833544812328902,0.005255884365413061,0.008436066758067346,0.06838400859871388,0.06312812423330082,0.039410225931833465,0.0,0.40796898623895034,0.3685587603071169,0.0,0.0,0.0,0.0,0.052375841554918035,0.010353915268125055,0.023319530891209625,0.5923981742186247,0.19478310324779946,unavailable_for_cell
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,2,1,pi1,83026370,167732,9997,29393272,3187736,32581008,894202,9997,28,53633098,110318,3187736,6241,45203873,92360,0,0,656074,1296,128131,251,9316379,18228,8660305,16932,421128,833,766071,1497,6362597,12455,5941469,11622,3270085,7840,0,0,33872184,71646,30602099,63806,0,0,0,0,0,0,0,0,4347287,894202,1971404,49551160,16573178,True,1.0,0.3540233301781109,0.03839425955874019,0.3924175897368511,0.010770096295911769,0.6459766698218892,0.03839425955874019,0.5444519976002805,0.007901995474449865,0.0015432566785709167,0.11220987982492792,0.10430788435047805,0.00507221982606249,0.009226839617340853,0.0766334479033589,0.07156122807729641,0.039386101066444315,0.0,0.40796898623895034,0.36858288517250604,0.0,0.0,0.0,0.0,0.052360316366956663,0.010770096295911769,0.023744311596424122,0.5968123139672371,0.19961342402419857,not_applicable_to_updated_policy
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,2,2,pi2,83026370,167732,9997,29393272,3078878,32472150,1076855,9997,23,53633098,110318,3078878,6026,45128558,92214,0,0,690575,1364,156672,306,9694182,18968,9003607,17604,388353,769,920183,1798,5910999,11574,5522646,10805,3269879,7841,0,0,33872184,71646,30602305,63805,0,0,0,0,0,0,0,0,4348807,1076855,2155783,49477365,16682036,True,1.0,0.3540233301781109,0.03708313394888877,0.3911064641269997,0.012970035905459917,0.6459766698218892,0.03708313394888877,0.5435448761640428,0.008317538150830875,0.0018870149327255908,0.11676027748774274,0.10844273933691187,0.004677465725648369,0.011083020972734326,0.07119423624084734,0.06651677051519897,0.039383619927018367,0.0,0.40796898623895034,0.368585366311932,0.0,0.0,0.0,0.0,0.052378623803497615,0.012970035905459917,0.02596503978193916,0.5959234999675405,0.20092454963405001,not_applicable_to_updated_policy
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,2,3,pi3,83026370,167732,9997,29393272,3201630,32594902,948224,9997,26,53633098,110318,3201630,6267,45136410,92228,0,0,686512,1353,176640,345,9876503,19323,9189991,17970,388970,773,771584,1507,5734557,11230,5345587,10457,3271352,7845,0,0,33872184,71646,30600832,63801,0,0,0,0,0,0,0,0,4346834,948224,2023706,49483244,16559284,True,1.0,0.3540233301781109,0.0385616039819638,0.3925849341600747,0.01142075704381632,0.6459766698218892,0.0385616039819638,0.5436394485270162,0.008268601891182283,0.002127516835916107,0.11895621836773064,0.11068761647654836,0.004684897099560055,0.009293240207900212,0.06906910418942801,0.06438420708986796,0.03940136127835048,0.0,0.40796898623895034,0.36856762496059986,0.0,0.0,0.0,0.0,0.05235486026909282,0.01142075704381632,0.02437425603455866,0.595994308796109,0.19944607960097496,not_applicable_to_updated_policy
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,3,0,pi0,83026370,167732,9997,29393272,3706108,33099380,730112,9997,15,53633098,110318,3706108,7245,44846636,91665,0,0,651795,1289,112128,219,9723692,19029,9071897,17740,429136,851,617984,1207,5601002,10972,5171866,10121,3269311,7842,0,0,33872184,71646,30602873,63804,0,0,0,0,0,0,0,0,4350242,730112,1811043,49196878,16054806,True,1.0,0.3540233301781109,0.04463772172624192,0.3986610519043528,0.00879373625511991,0.6459766698218892,0.04463772172624192,0.5401493043716111,0.007850457631713876,0.0013505106871467463,0.11711570673269228,0.1092652491009784,0.005168671110154521,0.007443225567973164,0.06746051886888467,0.062291847758730146,0.039376778727047805,0.0,0.40796898623895034,0.3685922075119025,0.0,0.0,0.0,0.0,0.0523959074689162,0.00879373625511991,0.021812864996988306,0.5925452118405273,0.19336996185669686,unavailable_for_cell
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,3,1,pi1,83026370,167732,9997,29393272,3192105,32585377,924922,9997,32,53633098,110318,3192105,6251,45170240,92294,0,0,674994,1331,156803,307,9453075,18498,8778081,17167,402277,796,768119,1501,6190812,12115,5788535,11319,3268560,7838,0,0,33872184,71646,30603624,63808,0,0,0,0,0,0,0,0,4345831,924922,2002193,49516071,16568809,True,1.0,0.3540233301781109,0.03844688139442926,0.39247021157254014,0.011140099223897179,0.6459766698218892,0.03844688139442926,0.5440469094337137,0.008129874881920046,0.0018885927446906326,0.11385629649953383,0.10572642161761378,0.004845171479856339,0.009251506479206546,0.0745644064650785,0.06971923498522216,0.03936773340807264,0.0,0.40796898623895034,0.3686012528308777,0.0,0.0,0.0,0.0,0.052342779769849024,0.011140099223897179,0.024115145585673563,0.5963896892035627,0.1995608021885095,not_applicable_to_updated_policy
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,3,2,pi2,83026370,167732,9997,29393272,3098226,32491498,1074819,9997,19,53633098,110318,3098226,6060,45112054,92180,0,0,689158,1360,147075,288,9623777,18831,8934619,17471,387695,771,927744,1812,5964092,11681,5576397,10910,3271146,7847,0,0,33872184,71646,30601038,63799,0,0,0,0,0,0,0,0,4347999,1074819,2151672,49460053,16662688,True,1.0,0.3540233301781109,0.037316168345069164,0.39133949852318006,0.012945513575987966,0.6459766698218892,0.037316168345069164,0.5433460959451798,0.008300471284002901,0.0017714251508285862,0.11591229388927879,0.1076118226052759,0.0046695405327247235,0.01117408842515938,0.07183370777260285,0.06716416723987813,0.039398880138924536,0.0,0.40796898623895034,0.36857010610002583,0.0,0.0,0.0,0.0,0.05236889195565216,0.012945513575987966,0.02591552539271559,0.595714987900832,0.2006915152378696,not_applicable_to_updated_policy
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,3,3,pi3,83026370,167732,9997,29393272,3100680,32493952,1075471,9997,24,53633098,110318,3100680,6068,45109606,92174,0,0,707396,1394,235668,461,9895029,19356,9187633,17962,369843,737,839803,1642,5689734,11145,5319891,10408,3270102,7842,0,0,33872184,71646,30602082,63804,0,0,0,0,0,0,0,0,4347341,1075471,2152710,49456947,16660234,True,1.0,0.3540233301781109,0.03734572521958987,0.3913690553977007,0.01295336650271474,0.6459766698218892,0.03734572521958987,0.5433166113368559,0.008520136433761948,0.0028384716807443224,0.11917935229493955,0.11065921586117759,0.0044545245082977854,0.010114894821970418,0.06852923956569461,0.06407471505739683,0.03938630582066878,0.0,0.40796898623895034,0.36858268041828157,0.0,0.0,0.0,0.0,0.052360966762728514,0.01295336650271474,0.025928027444774474,0.5956775780995845,0.2006619583633489,not_applicable_to_updated_policy
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,0,0,pi0,83026370,167732,9997,29393272,3538802,32932074,899072,9997,10,53633098,110318,3538802,6914,44848963,91661,0,0,571434,1131,148480,290,8329417,16306,7757983,15175,469783,936,750592,1466,6993623,13696,6523840,12760,3305044,7920,0,0,33872184,71646,30567140,63726,0,0,0,0,0,0,0,0,4346261,899072,1940289,49195224,16222112,True,1.0,0.3540233301781109,0.042622627003926584,0.3966459571820375,0.010828752359039665,0.6459766698218892,0.042622627003926584,0.5401773316116314,0.00688256032390673,0.0017883474852628148,0.1003225481253727,0.09343998780146597,0.005658238460864904,0.00904040487377685,0.08423375609459982,0.07857551763373492,0.03980716006251989,0.0,0.40796898623895034,0.36816182617643045,0.0,0.0,0.0,0.0,0.05234795884729153,0.010828752359039665,0.0233695511438113,0.5925252904589229,0.19538505657901217,unavailable_for_cell
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,0,1,pi1,83026370,167732,9997,29393272,2626355,32019627,968704,9997,18,53633098,110318,2626355,5139,45685012,93308,0,0,701351,1382,41472,81,10378107,20301,9676756,18919,397244,789,927232,1811,5787748,11340,5390504,10551,3254432,7808,0,0,33872184,71646,30617752,63838,0,0,0,0,0,0,0,0,4353027,968704,2067299,50038039,17134559,True,1.0,0.3540233301781109,0.031632781247692754,0.38565611142580364,0.01166742566247326,0.6459766698218892,0.031632781247692754,0.5502470118830921,0.008447328240413257,0.0004995039527803034,0.124997720603707,0.11655039236329373,0.004784552185046751,0.011167921709692956,0.06970975606906576,0.06492520388401901,0.039197570603171014,0.0,0.40796898623895034,0.3687714156357793,0.0,0.0,0.0,0.0,0.05242945102863102,0.01166742566247326,0.024899306087933268,0.602676462911723,0.20637490233524602,not_applicable_to_updated_policy
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,0,2,pi2,83026370,167732,9997,29393272,2594940,31988212,1580358,9997,13,53633098,110318,2594940,5073,45104814,92173,0,0,745936,1471,283974,556,9484332,18558,8738396,17087,348317,696,1296384,2532,6101284,11953,5752967,11257,3258733,7817,0,0,33872184,71646,30613451,63829,0,0,0,0,0,0,0,0,4352986,1580358,2674611,49457800,17165974,True,1.0,0.3540233301781109,0.031254407485236314,0.3852777376633472,0.019034410392746306,0.6459766698218892,0.031254407485236314,0.5432588947342875,0.008984326305004061,0.0034202868317620054,0.1142327672521393,0.10524844094713523,0.0041952574826528005,0.0156141235609843,0.07348609845281685,0.06929084097016405,0.039249373421962205,0.0,0.40796898623895034,0.3687196128169881,0.0,0.0,0.0,0.0,0.05242895720961906,0.019034410392746306,0.03221399418040317,0.5956878519439065,0.20675327609770244,not_applicable_to_updated_policy
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,0,3,pi3,83026370,167732,9997,29393272,2551472,31944744,970502,9997,13,53633098,110318,2551472,4989,45755197,93448,0,0,766363,1510,44294,88,10802574,21135,10036211,19625,335294,667,926208,1809,5436366,10651,5101072,9984,3254270,7807,0,0,33872184,71646,30617914,63839,0,0,0,0,0,0,0,0,4355927,970502,2072159,50111124,17209442,True,1.0,0.3540233301781109,0.030730862977629878,0.3847541931557408,0.011689081432802614,0.6459766698218892,0.030730862977629878,0.5510923457210041,0.009230356572255297,0.0005334931540425048,0.13011015656832883,0.12087979999607354,0.004038403702341798,0.01115558827876011,0.06547758260417745,0.061439178901835645,0.03919561941585547,0.0,0.40796898623895034,0.36877336682309486,0.0,0.0,0.0,0.0,0.05246437969045256,0.011689081432802614,0.02495784170739971,0.6035567254114567,0.2072768206053089,not_applicable_to_updated_policy
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,4,0,pi0,83026370,167732,9997,29393272,3743468,33136740,696320,9997,15,53633098,110318,3743468,7318,44842563,91658,0,0,641966,1267,126976,248,9630937,18844,8988971,17577,437653,871,569344,1112,5690189,11150,5252536,10279,3271128,7844,0,0,33872184,71646,30601056,63802,0,0,0,0,0,0,0,0,4350747,696320,1775939,49193310,16017446,True,1.0,0.3540233301781109,0.0450876992454325,0.3991110294235434,0.008386733034335958,0.6459766698218892,0.0450876992454325,0.540100247668301,0.007732073556871148,0.0015293454356730277,0.11599853155087955,0.10826645799400841,0.005271252976614538,0.006857387598662931,0.06853471975229075,0.06326346677567621,0.03939866334033392,0.0,0.40796898623895034,0.3685703228986164,0.0,0.0,0.0,0.0,0.05240198987381961,0.008386733034335958,0.021390059567821647,0.5925022375421206,0.19291998433750626,unavailable_for_cell
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,4,1,pi1,83026370,167732,9997,29393272,3323682,32716954,811372,9997,30,53633098,110318,3323682,6507,45151778,92257,0,0,656795,1296,174330,342,9535715,18658,8878920,17362,418505,828,637042,1245,6090145,11920,5671640,11092,3270966,7843,0,0,33872184,71646,30601218,63803,0,0,0,0,0,0,0,0,4346266,811372,1886672,49498044,16437232,True,1.0,0.3540233301781109,0.04003164295873709,0.39405497313684795,0.009772461448091734,0.6459766698218892,0.04003164295873709,0.543824546345938,0.007910679462440668,0.002099694350120329,0.11485164291778624,0.10694096345534557,0.005040627453663215,0.007672767097971403,0.07335193625832372,0.06831130880466049,0.03939671215301837,0.0,0.40796898623895034,0.36857227408593196,0.0,0.0,0.0,0.0,0.05234801906912226,0.009772461448091734,0.022723768364195616,0.5961725654150603,0.19797604062420168,not_applicable_to_updated_policy
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,4,2,pi2,83026370,167732,9997,29393272,3191795,32585067,995146,9997,17,53633098,110318,3191795,6242,45094785,92150,0,0,701181,1382,205955,403,9788406,19151,9087225,17769,380774,758,789191,1543,5785567,11333,5404793,10575,3269417,7840,0,0,33872184,71646,30602767,63806,0,0,0,0,0,0,0,0,4351372,995146,2077101,49446157,16569119,True,1.0,0.3540233301781109,0.0384431476409242,0.3924664778190351,0.011985902792088826,0.6459766698218892,0.0384431476409242,0.5431381017862157,0.008445280698168545,0.0024805974294672887,0.117895145843423,0.10944986514525445,0.004586181474632698,0.009505305362621539,0.06968348730650274,0.06509730583187004,0.03937805542985921,0.0,0.40796898623895034,0.3685909308090911,0.0,0.0,0.0,0.0,0.05240951760266046,0.011985902792088826,0.02501736496489007,0.5955476193888761,0.19956453594201456,not_applicable_to_updated_policy
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",next_use,4,3,pi3,83026370,167732,9997,29393272,3099114,32492386,1088631,9997,28,53633098,110318,3099114,6067,45099682,92155,0,0,675560,1331,119808,234,9657257,18893,8981697,17562,396974,789,968823,1893,5915912,11585,5518938,10796,3273137,7849,0,0,33872184,71646,30599047,63797,0,0,0,0,0,0,0,0,4345671,1088631,2161165,49445353,16661800,True,1.0,0.3540233301781109,0.03732686374220624,0.3913501939203171,0.013111870361187656,0.6459766698218892,0.03732686374220624,0.5431970830472295,0.008136691993158317,0.0014430114191430988,0.1163155392678254,0.10817884727466708,0.004781300206187504,0.011668858942044558,0.07125341021171948,0.06647211000553198,0.039422860471919945,0.0,0.40796898623895034,0.3685461257670304,0.0,0.0,0.0,0.0,0.052340852671265765,0.013111870361187656,0.026029862560533478,0.5955379357184952,0.20068081984073252,not_applicable_to_updated_policy
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,1,0,pi0,83026370,167732,9997,29393272,3548149,32941421,889856,9997,11,53633098,110318,3548149,6933,44850372,91661,0,0,558266,1108,137216,268,8268239,16189,7709973,15081,482838,959,752640,1470,7054670,13812,6571832,12853,3303617,7919,0,0,33872184,71646,30568567,63727,0,0,0,0,0,0,0,0,4344721,889856,1930960,49195093,16212765,True,1.0,0.3540233301781109,0.04273520569428725,0.3967585358723981,0.010717751480644041,0.6459766698218892,0.04273520569428725,0.5401943021235301,0.006723960110504651,0.0016526797450014978,0.09958569789333196,0.09286173778282732,0.005815477660892557,0.009065071735642543,0.08496902851467551,0.07915355085378296,0.03978997275203047,0.0,0.40796898623895034,0.3681790134869199,0.0,0.0,0.0,0.0,0.052329410523427676,0.010717751480644041,0.02325718925204125,0.5925237126469578,0.1952724778886515,unavailable_for_cell
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,1,1,pi1,83026370,167732,9997,29393272,2638316,32031588,983171,9997,20,53633098,110318,2638316,5163,45658319,93257,0,0,703196,1386,44163,87,10435328,20416,9732132,19030,396598,786,939008,1834,5704099,11172,5307501,10386,3253498,7805,0,0,33872184,71646,30618686,63841,0,0,0,0,0,0,0,0,4353292,983171,2082965,50011611,17122598,True,1.0,0.3540233301781109,0.031776843911157385,0.38580017408926826,0.01184167150749816,0.6459766698218892,0.031776843911157385,0.5499255116175741,0.008469550095951442,0.0005319153420774628,0.12568691127891055,0.1172173611829591,0.004776771524516849,0.011309756165420697,0.06870225688537268,0.06392548536085584,0.03918632116519125,0.0,0.40796898623895034,0.3687826650737591,0.0,0.0,0.0,0.0,0.052432642785659546,0.01184167150749816,0.025087993127966453,0.6023581544032336,0.20623083967178138,not_applicable_to_updated_policy
