trace,l1_fraction,l2_multiplier,cell,target,seed,iteration,policy,l1_policy,l1_capacity_bytes,l2_policy,l2_capacity_bytes,hit_model,closure,measured_requests,requested_tokens,requested_blocks,avoided_prefill_tokens,l1_avoided_tokens,l2_avoided_tokens,l1_hit_blocks,l2_hit_blocks,l2_present_unusable_blocks,l2_present_unusable_tokens,l1_evictions,l2_admissions,l2_rejections,l2_evictions,l2_ancestor_copy_bytes,l2_byte_seconds,l2_already_held,offline_tiebreak,l2_eviction,l2_sample_width,l2_seed,l2_arm,l2_decisions,l2_byte_seconds_depth_1,l2_avoided_tokens_depth_1,l2_admitted_bytes_depth_1,l2_byte_seconds_depth_2-3,l2_avoided_tokens_depth_2-3,l2_admitted_bytes_depth_2-3,l2_byte_seconds_depth_4-7,l2_avoided_tokens_depth_4-7,l2_admitted_bytes_depth_4-7,l2_byte_seconds_depth_8-15,l2_avoided_tokens_depth_8-15,l2_admitted_bytes_depth_8-15,l2_byte_seconds_depth_16-31,l2_avoided_tokens_depth_16-31,l2_admitted_bytes_depth_16-31,l2_byte_seconds_depth_32-63,l2_avoided_tokens_depth_32-63,l2_admitted_bytes_depth_32-63,l2_byte_seconds_depth_64+,l2_avoided_tokens_depth_64+,l2_admitted_bytes_depth_64+,label_window_measured_requests,label_window_requested_tokens,label_window_requested_blocks,label_window_l1_avoided_tokens,label_window_l2_avoided_tokens,label_window_avoided_prefill_tokens,label_window_l2_hit_blocks,label_window_present_unusable_tokens,label_window_present_unusable_blocks,replay_seconds,attribution_measured_requests,fully_served_requests,beyond_prefix_tokens,beyond_prefix_blocks,l2_hit_tokens,l2_hit_blocks_checked,downstream_absent_tokens,downstream_absent_blocks,unexplained_states,unexplained_after_promotion,root_rejected_tokens,root_rejected_blocks,unusable_after_rejected_tokens,unusable_after_rejected_blocks,absent_rejected_tokens,absent_rejected_blocks,downstream_rejected_tokens,downstream_rejected_blocks,root_evicted_tokens,root_evicted_blocks,unusable_after_evicted_tokens,unusable_after_evicted_blocks,absent_evicted_tokens,absent_evicted_blocks,downstream_evicted_tokens,downstream_evicted_blocks,root_compulsory_tokens,root_compulsory_blocks,unusable_after_compulsory_tokens,unusable_after_compulsory_blocks,absent_compulsory_tokens,absent_compulsory_blocks,downstream_compulsory_tokens,downstream_compulsory_blocks,root_unexplained_tokens,root_unexplained_blocks,unusable_after_unexplained_tokens,unusable_after_unexplained_blocks,absent_unexplained_tokens,absent_unexplained_blocks,downstream_unexplained_tokens,downstream_unexplained_blocks,root_loss_tokens,unusable_tokens,decision_loss_tokens,absent_loss_tokens,perblock_decision_loss_tokens,attribution_partition_verified,requested_tokens_share_of_input,l1_avoided_tokens_share_of_input,l2_avoided_tokens_share_of_input,avoided_prefill_tokens_share_of_input,l2_present_unusable_tokens_share_of_input,beyond_prefix_tokens_share_of_input,l2_hit_tokens_share_of_input,downstream_absent_tokens_share_of_input,root_rejected_tokens_share_of_input,unusable_after_rejected_tokens_share_of_input,absent_rejected_tokens_share_of_input,downstream_rejected_tokens_share_of_input,root_evicted_tokens_share_of_input,unusable_after_evicted_tokens_share_of_input,absent_evicted_tokens_share_of_input,downstream_evicted_tokens_share_of_input,root_compulsory_tokens_share_of_input,unusable_after_compulsory_tokens_share_of_input,absent_compulsory_tokens_share_of_input,downstream_compulsory_tokens_share_of_input,root_unexplained_tokens_share_of_input,unusable_after_unexplained_tokens_share_of_input,absent_unexplained_tokens_share_of_input,downstream_unexplained_tokens_share_of_input,root_loss_tokens_share_of_input,unusable_tokens_share_of_input,decision_loss_tokens_share_of_input,absent_loss_tokens_share_of_input,perblock_decision_loss_tokens_share_of_input,published_pi0_loss_reference_status,removal_rejections,removal_rejections_window,removal_promotions,resident_evictions,resident_evictions_window,evictions_with_orphans,evictions_with_orphans_window,share_evictions_with_orphans,share_evictions_with_orphans_window,orphaned_blocks,orphaned_blocks_window,orphaned_bytes,orphaned_bytes_window,orphaned_blocks_per_eviction
conversation_trace,0.02,4.0,"l1=0.02,l2x4",binary,3,0,pi0,lru,3714884076,learned,14859536302,tree,union,5183,58742117,117184,17790238,4770907,13019331,9329,25432,1208,618496,261582,255717,5865,180885,0,20995845203929.094,0,prefix_first,sampled,16,3,onpolicy,186750,0.0,0,0,1997459798069.2493,1397209,8890769408,3125439239804.9316,2106435,14882627584,4485152131387.389,2763294,22286336000,5099545144809.472,3030665,26979194880,3680771420921.8584,2172416,20624238592,2607477468936.194,1549312,15105914880,2960,32962016,65773,2856210,6979359,9835569,13633,328192,641,60.28321361541748,5183,31,53971210,107855,13019331,25432,37827950,76063,0,0,4620,13,0,0,5730,17,1110,4,327314,646,618496,1208,5289025,10339,4961711,9693,2173499,4493,0,0,35038628,70859,32865129,66366,0,0,0,0,0,0,0,0,2505433,618496,950430,40333383,5913251,True,1.0,0.08121782536369944,0.22163537279393591,0.30285319815763534,0.01052900425771172,0.9187821746363005,0.22163537279393591,0.6439664065903515,7.864885087474802e-05,0.0,9.754500335764202e-05,1.8896152482894004e-05,0.005572049778185557,0.01052900425771172,0.0900380386358905,0.08446598885770494,0.03700069236524111,0.0,0.5964822139454048,0.5594815215801637,0.0,0.0,0.0,0.0,0.042651390994301416,0.01052900425771172,0.016179702886772025,0.6866177975846529,0.10066458789695985,matched,5865,2753,60643,180885,78451,83293,35867,0.460474887359372,0.4571898382429797,372300,155824,390294831104,163392317440,2.058213782237333
conversation_trace,0.02,4.0,"l1=0.02,l2x4",binary,3,1,pi1,lru,3714884076,learned,14859536302,tree,union,5183,58742117,117184,17751400,4770907,12980493,9329,25365,1304,667250,261582,261582,0,186201,0,20995790059982.84,0,prefix_first,sampled,16,3,onpolicy,186201,0.0,0,0,1928608460124.1602,1364406,9307439104,3039392225341.439,2056658,15083550720,4404733331554.302,2708090,22680195072,5096111411503.102,3008826,27342036992,3787322500179.966,2181585,20908247040,2739622131279.871,1660928,15210940416,2960,32962016,65773,2856210,7077459,9933669,13828,383488,749,59.51300883293152,5183,56,53971210,107855,12980493,25365,37823478,76059,0,0,0,0,0,0,0,0,0,0,380348,744,667250,1304,5284839,10327,4904491,9583,2119641,4383,0,0,35038628,70859,32918987,66476,0,0,0,0,0,0,0,0,2499989,667250,1047598,40323467,5952089,True,1.0,0.08121782536369944,0.22097421173976417,0.3021920371034636,0.01135897094073065,0.9187821746363005,0.22097421173976417,0.6438902772264745,0.0,0.0,0.0,0.0,0.0064748773014088,0.01135897094073065,0.08996677801040096,0.08349190070899215,0.036083837427922455,0.0,0.5964822139454048,0.5603983765174824,0.0,0.0,0.0,0.0,0.04255871472933126,0.01135897094073065,0.01783384824213945,0.6864489919558058,0.10132574895113161,not_applicable_to_updated_policy,0,0,61010,186201,81221,84870,36510,0.4557977669292861,0.4495142881767031,405546,168589,420988780544,174889807872,2.178001192259977
conversation_trace,0.02,4.0,"l1=0.02,l2x4",binary,3,2,pi2,lru,3714884076,learned,14859536302,tree,union,5183,58742117,117184,17717464,4770907,12946557,9329,25289,1452,743424,261582,255292,6290,179903,0,20995899443316.74,0,prefix_first,sampled,16,3,onpolicy,186193,0.0,0,0,1804974796312.5754,1346769,8840904704,2925411436941.312,2031616,14867535872,4328884603377.6646,2670592,22242375680,5111139401435.137,3008940,26953762816,3891523766704.1284,2228224,20609218560,2933965438545.921,1660416,15097491456,2960,32962016,65773,2856210,7042037,9898247,13756,440832,861,60.76753354072571,5183,31,53971210,107855,12946557,25289,37773696,75962,0,0,4516,12,0,0,6704,21,2188,9,377755,745,743424,1452,5235897,10234,4858142,9489,2125262,4395,0,0,35038628,70859,32913366,66464,0,0,0,0,0,0,0,0,2507533,743424,1125695,40281229,5986025,True,1.0,0.08121782536369944,0.22039650018061147,0.3016143255443109,0.012655723660759451,0.9187821746363005,0.22039650018061147,0.6430428103229578,7.687840055202641e-05,0.0,0.00011412595157236162,3.7247551020335206e-05,0.006430735208266328,0.012655723660759451,0.08913361089795249,0.08270287568968616,0.0361795268631534,0.0,0.5964822139454048,0.5603026870822514,0.0,0.0,0.0,0.0,0.04268714047197175,0.012655723660759451,0.019163337269577807,0.6857299507949296,0.1019034605102843,not_applicable_to_updated_policy,6290,3048,61204,179903,78047,85251,36687,0.47387203103894876,0.47006291081015283,455301,188023,477291976704,197154334720,2.53081382745146
conversation_trace,0.02,4.0,"l1=0.02,l2x4",binary,3,3,pi3,lru,3714884076,learned,14859536302,tree,union,5183,58742117,117184,17706705,4770907,12935798,9329,25278,1457,745562,261582,261582,0,186196,0,20995761900140.543,0,prefix_first,sampled,16,3,onpolicy,186196,0.0,0,0,1884070413840.3838,1353142,9307439104,2994566383486.9756,2040274,15083550720,4372767512983.5522,2691067,22680195072,5093755757438.978,3008290,27342036992,3828861237764.0947,2182097,20908247040,2821740594626.559,1660928,15210940416,2960,32962016,65773,2856210,7078844,9935054,13831,418792,818,60.022714138031006,5183,58,53971210,107855,12935798,25278,37790138,75995,0,0,0,0,0,0,0,0,0,0,381523,746,745562,1457,5251222,10261,4869699,9515,2118189,4379,0,0,35038628,70859,32920439,66480,0,0,0,0,0,0,0,0,2499712,745562,1127085,40289850,5996784,True,1.0,0.08121782536369944,0.22021334369001375,0.3014311690537132,0.012692120033740017,0.9187821746363005,0.22021334369001375,0.6433227117095559,0.0,0.0,0.0,0.0,0.006494879985343395,0.012692120033740017,0.089394496967142,0.0828996169817986,0.03605911921764753,0.0,0.5964822139454048,0.5604230947277573,0.0,0.0,0.0,0.0,0.04255399920299093,0.012692120033740017,0.01918700001908341,0.6858767109125468,0.10208661700088201,not_applicable_to_updated_policy,0,0,60996,186196,81163,86481,37123,0.4644621796386603,0.4573882187696364,427046,176054,441063626752,181713225728,2.293529399127801
conversation_trace,0.02,4.0,"l1=0.02,l2x4",binary,4,0,pi0,lru,3714884076,learned,14859536302,tree,union,5183,58742117,117184,17696034,4770907,12925127,9329,25247,1431,732672,261582,255659,5923,180764,0,20995884457756.67,0,prefix_first,sampled,16,4,onpolicy,186687,0.0,0,0,1993447721136.1277,1398672,8882802688,3129020789415.9355,2116675,14882973696,4484207047004.159,2757662,22281947136,5098376885452.802,3013846,26976638976,3685833761996.8003,2142720,20622444544,2604998252750.8486,1495552,15105802240,2960,32962016,65773,2856210,6935766,9791976,13547,391168,764,59.73839259147644,5183,29,53971210,107855,12925127,25247,37807113,76023,0,0,4835,15,0,0,5547,19,712,4,328631,648,732672,1431,5269236,10299,4940605,9651,2172832,4491,0,0,35038628,70859,32865796,66368,0,0,0,0,0,0,0,0,2506298,732672,1066138,40313411,6007455,True,1.0,0.08121782536369944,0.22003168527276604,0.3012495106364655,0.01247268633508731,0.9187821746363005,0.22003168527276604,0.6436116866540578,8.230891644575901e-05,0.0,9.442969173208382e-05,1.2120775286324801e-05,0.005594469807753098,0.01247268633508731,0.08970115939131032,0.08410668958355723,0.03698933765019058,0.0,0.5964822139454048,0.5594928762952143,0.0,0.0,0.0,0.0,0.04266611637438943,0.01247268633508731,0.018149465059286166,0.6862778030284472,0.10226827541812972,matched,5923,2798,60707,180764,78373,83421,35934,0.4614912261290965,0.45849973843032676,373155,157258,391173124096,164896100352,2.0643214356840964
conversation_trace,0.02,4.0,"l1=0.02,l2x4",binary,4,1,pi1,lru,3714884076,learned,14859536302,tree,union,5183,58742117,117184,17733769,4770907,12962862,9329,25331,1320,675840,261582,261582,0,186283,0,20995782794559.484,0,prefix_first,sampled,16,4,onpolicy,186283,0.0,0,0,1956988513468.4143,1367780,9307439104,3066512828694.526,2064850,15083550720,4421137950050.305,2705403,22680195072,5079736489472.003,2998188,27342036992,3766903309975.5513,2182097,20908247040,2704503702898.6865,1644544,15210940416,2960,32962016,65773,2856210,7094530,9950740,13861,376320,735,60.793394565582275,5183,56,53971210,107855,12962862,25331,37833050,76077,0,0,0,0,0,0,0,0,0,0,382733,749,675840,1320,5293880,10345,4911147,9596,2116725,4378,0,0,35038628,70859,32921903,66481,0,0,0,0,0,0,0,0,2499458,675840,1058573,40332508,5969720,True,1.0,0.08121782536369944,0.22067406933938047,0.3018918947030799,0.011505203327963138,0.9187821746363005,0.22067406933938047,0.6440532267504081,0.0,0.0,0.0,0.0,0.006515478493905829,0.011505203327963138,0.09012068802355216,0.08360520952964634,0.03603419672464307,0.0,0.5964822139454048,0.5604480172207618,0.0,0.0,0.0,0.0,0.042549675218548896,0.011505203327963138,0.018020681821868965,0.686602901968957,0.1016258913515153,not_applicable_to_updated_policy,0,0,60956,186283,81256,84200,36170,0.4520004509268157,0.4451363591611696,395769,164962,411611682816,171467874304,2.124557796470961
conversation_trace,0.02,4.0,"l1=0.02,l2x4",binary,4,2,pi2,lru,3714884076,learned,14859536302,tree,union,5183,58742117,117184,17779329,4770907,13008422,9329,25412,1435,734720,261582,255653,5929,180111,0,20995875791388.668,0,prefix_first,sampled,16,4,onpolicy,186040,0.0,0,0,1877196805576.7021,1373393,8871311360,3005972616359.936,2067041,14877020160,4384659332667.3906,2708510,22269433856,5094441744820.224,3029206,26963095552,3809473393168.3857,2184192,20612628480,2824131898796.031,1646080,15103926272,2960,32962016,65773,2856210,7049021,9905231,13770,453632,886,60.21349549293518,5183,33,53971210,107855,13008422,25412,37721413,75858,0,0,3659,11,0,0,4836,16,1177,5,364632,717,734720,1435,5184604,10133,4819972,9416,2138364,4422,0,0,35038628,70859,32900264,66437,0,0,0,0,0,0,0,0,2506655,734720,1103011,40228068,5924160,True,1.0,0.08121782536369944,0.2214496627692189,0.3026674881329183,0.01250755058759629,0.9187821746363005,0.2214496627692189,0.6421527674938919,6.22892089503686e-05,0.0,8.232594000655442e-05,2.0036731056185802e-05,0.0062073350199482935,0.01250755058759629,0.08826042139407403,0.08205308637412574,0.03640256955669473,0.0,0.5964822139454048,0.56007964438871,0.0,0.0,0.0,0.0,0.04267219378559339,0.01250755058759629,0.018777174816494952,0.6848249612794853,0.10085029792167688,not_applicable_to_updated_policy,5929,2879,61355,180111,78115,84036,36216,0.4665789429851592,0.46362414389041795,408748,171430,428479094784,179753435136,2.26942274486289
conversation_trace,0.02,4.0,"l1=0.02,l2x4",binary,4,3,pi3,lru,3714884076,learned,14859536302,tree,union,5183,58742117,117184,17756735,4770907,12985828,9329,25375,1370,701042,261582,261581,1,186148,0,20995812746512.383,0,prefix_first,sampled,16,4,onpolicy,186149,0.0,0,0,1901753260038.1455,1357453,9307439104,3011475213539.3286,2067410,15083550720,4384968010784.768,2712186,22680195072,5103071524608.001,3015482,27342036992,3800163075270.653,2197969,20908247040,2794381662271.487,1635328,15209891840,2960,32962016,65773,2856210,7073066,9929276,13819,413184,807,59.381083488464355,5183,54,53971210,107855,12985828,25375,37783278,75981,0,0,0,0,0,0,0,0,0,0,373477,731,701042,1370,5245712,10251,4872235,9520,2127585,4398,0,0,35038628,70859,32911043,66461,0,0,0,0,0,0,0,0,2501062,701042,1074519,40284340,5946754,True,1.0,0.08121782536369944,0.22106503243660763,0.30228285780030706,0.01193423110712881,0.9187821746363005,0.22106503243660763,0.6432059300824994,0.0,0.0,0.0,0.0,0.006357908415183607,0.01193423110712881,0.08930069714715934,0.08294278873197573,0.036219072594881115,0.0,0.5964822139454048,0.5602631413505237,0.0,0.0,0.0,0.0,0.04257698101006472,0.01193423110712881,0.018292139522312414,0.6857829110925642,0.10123492825428815,not_applicable_to_updated_policy,1,1,61058,186148,81148,84580,36359,0.4543696413606378,0.4480578695716469,407373,168272,423320178688,174716735488,2.18843608311666
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,0,0,pi0,lru,3714884076,learned,14859536302,tree,union,5183,58742117,117184,17506193,4770907,12735286,9329,24881,1768,905216,261582,261549,33,186129,0,20995755272378.37,0,prefix_first,sampled,16,0,onpolicy,186162,0.0,0,0,2094542832752.6406,1400809,9302245376,3267005325287.426,2089396,15083268096,4565141250156.544,2705544,22675095552,5050541674182.654,2966336,27336435712,3566178592731.1367,2103761,20904198144,2452345597267.9683,1469440,15210608640,2960,32962016,65773,2856210,6999905,9856115,13674,503808,984,61.80185556411743,5183,43,53971210,107855,12735286,24881,37827914,76066,0,0,0,0,0,0,0,0,0,0,385122,760,905216,1768,5292080,10347,4906958,9587,2117672,4380,0,0,35038628,70859,32920956,66479,0,0,0,0,0,0,0,0,2502794,905216,1290338,40330708,6197296,True,1.0,0.08121782536369944,0.21679991546780653,0.29801774083150595,0.015409999608968808,0.9187821746363005,0.21679991546780653,0.6439657937421629,0.0,0.0,0.0,0.0,0.00655614778064604,0.015409999608968808,0.09009004561412044,0.08353389783347441,0.036050318036716315,0.0,0.5964822139454048,0.5604318959086885,0.0,0.0,0.0,0.0,0.042606465817362354,0.015409999608968808,0.02196614738961485,0.6865722595595253,0.10550004522308926,matched,33,33,61215,186129,81201,82598,35651,0.4437674945870875,0.4390463171635817,365377,155406,382946922496,162879039488,1.9630310161232263
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,0,1,pi1,lru,3714884076,learned,14859536302,tree,union,5183,58742117,117184,17758549,4770907,12987642,9329,25376,1486,760832,261582,261486,96,185983,0,20995797512814.594,0,prefix_first,sampled,16,0,onpolicy,186079,0.0,0,0,1977677317632.0015,1395838,9306177536,3114059207995.393,2114778,15080908800,4453636607506.432,2779770,22674065408,5095883978686.466,3004712,27328915456,3704277376126.976,2122752,20892889088,2650263024867.327,1569792,15202095104,2960,32962016,65773,2856210,6960216,9816426,13598,498176,973,60.62454152107239,5183,47,53971210,107855,12987642,25376,37721153,75857,0,0,0,0,0,0,0,0,0,0,342769,675,760832,1486,5184108,10134,4841339,9459,2158814,4461,0,0,35038628,70859,32879814,66398,0,0,0,0,0,0,0,0,2501583,760832,1103601,40222736,5944940,True,1.0,0.08121782536369944,0.22109591317589047,0.3023137385395899,0.012952069807085775,0.9187821746363005,0.22109591317589047,0.6421483413680852,0.0,0.0,0.0,0.0,0.005835148910278464,0.012952069807085775,0.08825197770791951,0.08241682879764105,0.03675070137496066,0.0,0.5964822139454048,0.5597315125704442,0.0,0.0,0.0,0.0,0.042585850285239125,0.012952069807085775,0.01878721871736424,0.6847341916533243,0.1012040475150053,not_applicable_to_updated_policy,96,70,61262,185983,80970,82533,35585,0.4437663657431056,0.4394837594170681,367179,153758,384874754048,161203609600,1.9742610883790455
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,0,2,pi2,lru,3714884076,learned,14859536302,tree,union,5183,58742117,117184,17875483,4770907,13104576,9329,25602,1250,640000,261582,261074,508,185498,0,20995796624164.867,0,prefix_first,sampled,16,0,onpolicy,186006,0.0,0,0,2055149201467.3918,1411961,9304168448,3211608171978.7534,2135137,15077636096,4503067643111.425,2804872,22650449920,5054300500987.906,3041165,27282835456,3622896038520.8325,2148305,20828076032,2548775068098.5596,1563136,15159402496,2960,32962016,65773,2856210,7077247,9933457,13826,380416,743,61.907126903533936,5183,42,53971210,107855,13104576,25602,37724716,75862,0,0,0,0,0,0,0,0,0,0,334867,662,640000,1250,5188006,10144,4853139,9482,2167051,4479,0,0,35038628,70859,32871577,66380,0,0,0,0,0,0,0,0,2501918,640000,974867,40226634,5828006,True,1.0,0.08121782536369944,0.22308654623393978,0.30430437159763923,0.010895078909056001,0.9187821746363005,0.22308654623393978,0.6422089963151992,0.0,0.0,0.0,0.0,0.005700628732873213,0.010895078909056001,0.08831833554789999,0.08261770681502677,0.03689092444523237,0.0,0.5964822139454048,0.5595912895001725,0.0,0.0,0.0,0.0,0.04259155317810558,0.010895078909056001,0.016595707641929212,0.6848005494933048,0.09921341445695599,not_applicable_to_updated_policy,508,329,61356,185498,80714,81717,35110,0.4405276606755868,0.43499269023961146,344480,144382,361122301952,151388104704,1.8570550625882758
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,0,3,pi3,lru,3714884076,learned,14859536302,tree,union,5183,58742117,117184,17854381,4770907,13083474,9329,25563,1345,688640,261582,261445,137,185837,0,20995818435858.43,0,prefix_first,sampled,16,0,onpolicy,185974,0.0,0,0,2055450023135.232,1419307,9306642432,3194850642307.0723,2142553,15083550720,4492281533429.76,2797734,22675744768,5075708576788.48,3043112,27324348416,3627016459476.992,2146304,20881846272,2550511200720.893,1534464,15193589760,2960,32962016,65773,2856210,7084676,9940886,13841,393728,769,61.41718077659607,5183,47,53971210,107855,13083474,25563,37697379,75811,0,0,0,0,0,0,116,1,116,1,340495,670,688640,1345,5160352,10087,4819857,9417,2161222,4466,0,0,35038628,70859,32877406,66393,0,0,0,0,0,0,0,0,2501717,688640,1029135,40199096,5849108,True,1.0,0.08121782536369944,0.22272731505403526,0.3039451404177347,0.011723104906144258,0.9187821746363005,0.22272731505403526,0.6417436232337353,0.0,0.0,1.9747330522664003e-06,1.9747330522664003e-06,0.005796437333029724,0.011723104906144258,0.087847565997664,0.08205112866463427,0.03679169410935598,0.0,0.5964822139454048,0.5596905198360488,0.0,0.0,0.0,0.0,0.042588131442385706,0.011723104906144258,0.017519542239173982,0.6843317546761211,0.09957264563686051,not_applicable_to_updated_policy,137,97,61369,185837,80890,81738,35180,0.43983706151089397,0.4349116083570281,346896,145796,363610365952,152862042112,1.8666681016159323
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,1,0,pi0,lru,3714884076,learned,14859536302,tree,union,5183,58742117,117184,17571929,4770907,12801022,9329,25011,1618,828416,261582,261550,32,186085,0,20995814830262.27,0,prefix_first,sampled,16,1,onpolicy,186117,0.0,0,0,2098244097595.3914,1398836,9301893120,3260005015275.517,2095058,15082317824,4566108299204.609,2707080,22676899840,5051961406439.423,2953631,27336599552,3566499018270.72,2135505,20903632896,2452996993476.608,1510912,15210608640,2960,32962016,65773,2856210,7014271,9870481,13703,470528,919,62.263182401657104,5183,43,53971210,107855,12801022,25011,37839018,76086,0,0,0,0,0,0,0,0,0,0,388578,764,828416,1618,5303144,10367,4914566,9603,2114176,4376,0,0,35038628,70859,32924452,66483,0,0,0,0,0,0,0,0,2502754,828416,1216994,40341772,6131560,True,1.0,0.08121782536369944,0.21791897626025292,0.29913680162395234,0.014102590139882088,0.9187821746363005,0.21791897626025292,0.644154823361235,0.0,0.0,0.0,0.0,0.006614981206754942,0.014102590139882088,0.09027839429076075,0.08366341308400581,0.03599080366817559,0.0,0.5964822139454048,0.5604914102772292,0.0,0.0,0.0,0.0,0.04260578487493054,0.014102590139882088,0.020717571346637032,0.6867606082361656,0.10438098443064284,matched,32,32,61250,186085,81211,82688,35716,0.4443560738372249,0.439792638928224,364595,154644,382094692352,162074808320,1.9592927963027649
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,1,1,pi1,lru,3714884076,learned,14859536302,tree,union,5183,58742117,117184,17893770,4770907,13122863,9329,25642,1174,601064,261582,261567,15,186022,0,20995788455628.797,0,prefix_first,sampled,16,1,onpolicy,186037,0.0,0,0,2000963045926.912,1399256,9306642432,3130220773660.673,2117586,15083550720,4464484295825.407,2781306,22679273472,5084129974077.439,3057978,27341350912,3687973629382.656,2169297,20904165376,2628016736755.711,1597440,15208419328,2960,32962016,65773,2856210,7072773,9928983,13818,365544,714,61.6068377494812,5183,52,53971210,107855,13122863,25642,37748101,75908,0,0,0,0,0,0,0,0,0,0,339620,667,601064,1174,5208655,10180,4869035,9513,2159562,4464,0,0,35038628,70859,32879066,66395,0,0,0,0,0,0,0,0,2499182,601064,940684,40247283,5809719,True,1.0,0.08121782536369944,0.22339785609020527,0.3046156814539047,0.010232249545926306,0.9187821746363005,0.22339785609020527,0.6426070922843996,0.0,0.0,0.0,0.0,0.005781541717333749,0.010232249545926306,0.0886698550547642,0.08288831333743045,0.036763434998435617,0.0,0.5964822139454048,0.5597187789469692,0.0,0.0,0.0,0.0,0.042544976715769366,0.010232249545926306,0.016013791263260056,0.685152069000169,0.0989021046006905,not_applicable_to_updated_policy,15,12,61256,186022,81066,82456,35489,0.44325939942587433,0.4377790935780722,360762,150225,378036357120,157437493248,1.9393512595284428
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,1,2,pi2,lru,3714884076,learned,14859536302,tree,union,5183,58742117,117184,17856789,4770907,13085882,9329,25566,1177,602624,261582,261204,378,185773,0,20995755270971.387,0,prefix_first,sampled,16,1,onpolicy,186151,0.0,0,0,2035165437796.3516,1410374,9299275776,3180071496257.536,2122073,15081510912,4493137917757.435,2774694,22659622912,5080325882986.498,3048821,27300880384,3639425349160.9595,2141184,20852922368,2567629187012.606,1588736,15172659200,2960,32962016,65773,2856210,7046015,9902225,13765,361984,707,60.96214199066162,5183,43,53971210,107855,13085882,25566,37780128,75972,0,0,0,0,0,0,443,2,443,2,342809,677,602624,1177,5243633,10251,4900824,9574,2159767,4463,0,0,35038628,70859,32878861,66396,0,0,0,0,0,0,0,0,2502576,602624,945433,40282704,5846700,True,1.0,0.08121782536369944,0.22276830778843057,0.30398613315213,0.01025880630076713,0.9187821746363005,0.22276830778843057,0.6431523058659939,0.0,0.0,7.541437432362201e-06,7.541437432362201e-06,0.00583582985271028,0.01025880630076713,0.0892653051642657,0.08342947531155542,0.036766924828398675,0.0,0.5964822139454048,0.5597152891170061,0.0,0.0,0.0,0.0,0.042602754681108954,0.01025880630076713,0.01609463615347741,0.6857550605471029,0.0995316529024652,not_applicable_to_updated_policy,378,250,61216,185773,80911,81981,35198,0.44129663621731896,0.4350211961290801,348501,146510,365327988736,153617604608,1.8759507571067917
conversation_trace,0.02,4.0,"l1=0.02,l2x4",next_use,1,3,pi3,lru,3714884076,learned,14859536302,tree,union,5183,58742117,117184,17943946,4770907,13173039,9329,25739,1024,524264,261582,261510,72,186023,0,20995759787536.387,0,prefix_first,sampled,16,1,onpolicy,186095,0.0,0,0,2104015430875.136,1418171,9306642432,3244169328455.6797,2152402,15082670080,4518552870567.936,2809466,22677555200,5056837097195.525,3035944,27333353472,3584136213882.8813,2168832,20897251328,2488048846559.2305,1588224,15193464832,2960,32962016,65773,2856210,7075928,9932138,13824,326120,637,61.944321393966675,5183,50,53971210,107855,13173039,25739,37773825,75959,0,0,0,0,0,0,0,0,0,0,337060,663,524264,1024,5235279,10233,4898219,9570,2163022,4470,0,0,35038628,70859,32875606,66389,0,0,0,0,0,0,0,0,2500082,524264,861324,40273907,5759543,True,1.0,0.08121782536369944,0.22425203027667526,0.3054698556403747,0.008924840076839587,0.9187821746363005,0.22425203027667526,0.6430450063623004,0.0,0.0,0.0,0.0,0.005737961401697525,0.008924840076839587,0.08912309033738093,0.08338512893568341,0.036822336518787704,0.0,0.5964822139454048,0.559659877426617,0.0,0.0,0.0,0.0,0.04256029792048523,0.008924840076839587,0.014662801478537112,0.6856053042827858,0.09804793041422051,not_applicable_to_updated_policy,72,55,61233,186023,81102,81250,34961,0.436773947307591,0.4310744494587063,337483,141089,353719801856,147903852544,1.8142003945748644
