trace,cell,target,seed,population_iteration,policy,population_path,population_sha256,decisions_verified,rows_verified,recorded_argmin_mismatches,rejections,evictions
toolagent_trace,"l1=0.01,l2x4",next_use,0,0,pi0,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.01__l2x_4__next_use__seed_0/pi0.npz,785d0a4abf7188e3a8ec1626834a3543fbdf3fdda8547b071ace399e373fbc65,40000,677716,0,849,39151
toolagent_trace,"l1=0.01,l2x4",next_use,0,3,pi3,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.01__l2x_4__next_use__seed_0/pi3.npz,99a6506461fa19cdf8b05c1cc7b7ab6f7ef4df6741a1da49cf5394c9907ce69f,40000,678731,0,3066,36934
toolagent_trace,"l1=0.01,l2x4",next_use,1,0,pi0,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.01__l2x_4__next_use__seed_1/pi0.npz,bc193224796d0b9243d2cdbe0a16fb2ae4fb60aeaf7a6e7f17f62ded5fa5153f,40000,677659,0,816,39184
toolagent_trace,"l1=0.01,l2x4",next_use,1,3,pi3,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.01__l2x_4__next_use__seed_1/pi3.npz,e0d5f1d7692dc6b93c7fcbb35b482b1c4e91d38bd8672f65615cc18b15c70400,40000,678716,0,3115,36885
toolagent_trace,"l1=0.01,l2x4",next_use,2,0,pi0,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.01__l2x_4__next_use__seed_2/pi0.npz,a43facb622d42ef9ed346934791c0f9fe84aed999780ff6f543445cf84f4e669,40000,677687,0,787,39213
toolagent_trace,"l1=0.01,l2x4",next_use,2,3,pi3,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.01__l2x_4__next_use__seed_2/pi3.npz,8a13c6db53864a543ed8b0a92019707d4ed8b070d36813e5a57ec44cfde3d434,40000,678669,0,3222,36778
toolagent_trace,"l1=0.01,l2x4",next_use,3,0,pi0,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.01__l2x_4__next_use__seed_3/pi0.npz,90cf2cc952135e338c4f6f91ae63d738bb55887fb25902b3dd2d6e3136760ea5,40000,677690,0,836,39164
toolagent_trace,"l1=0.01,l2x4",next_use,3,3,pi3,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.01__l2x_4__next_use__seed_3/pi3.npz,e85934807d3e5294fc45539d1d73403afc67c5f1eedd2587290ea0f780bbc1a8,40000,678735,0,3123,36877
toolagent_trace,"l1=0.01,l2x4",next_use,4,0,pi0,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.01__l2x_4__next_use__seed_4/pi0.npz,0d9d616b146f90a9d122c856d0b45c3910f4aa9ce1083ab416c3574b686af181,40000,677705,0,860,39140
toolagent_trace,"l1=0.01,l2x4",next_use,4,3,pi3,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.01__l2x_4__next_use__seed_4/pi3.npz,81282b95ee9e7f8ecfa24d7dcfa9d238992e09f3b991269a0f3d3a238c64d35b,40000,678599,0,3351,36649
toolagent_trace,"l1=0.02,l2x1",binary,0,0,pi0,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.02__l2x_1__binary__seed_0/pi0.npz,cee3c35731bc88ae4706f2eaf5580c82ccd3a508287ff7ceeb1b671941befc48,40000,678950,0,11046,28954
toolagent_trace,"l1=0.02,l2x1",binary,0,3,pi3,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.02__l2x_1__binary__seed_0/pi3.npz,e8b7711511fbcdbf49b115270aae67800473392b53ad94c8159f513de968fd46,40000,678681,0,22109,17891
toolagent_trace,"l1=0.02,l2x1",binary,1,0,pi0,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.02__l2x_1__binary__seed_1/pi0.npz,6adad314c926f2f98284d661530a659c723f22c48c47a6f0ded4306f992dc817,40000,678907,0,11047,28953
toolagent_trace,"l1=0.02,l2x1",binary,1,3,pi3,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.02__l2x_1__binary__seed_1/pi3.npz,eb34726ecf03a5ed722a44e1e785ad4d56f8804b40c06cd49242fd6b40a238ed,40000,678636,0,22628,17372
toolagent_trace,"l1=0.02,l2x1",binary,2,0,pi0,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.02__l2x_1__binary__seed_2/pi0.npz,a17bb1bb6909b9d5264090dcff1839c131da8ee938c72d97f1d18a1db666fd77,40000,678954,0,11253,28747
toolagent_trace,"l1=0.02,l2x1",binary,2,3,pi3,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.02__l2x_1__binary__seed_2/pi3.npz,41d7d8b164efe88f8cb129e4d14800c5ec03f2ff15f3e57ea2f4136fa5b557ba,40000,678486,0,22287,17713
toolagent_trace,"l1=0.02,l2x1",binary,3,0,pi0,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.02__l2x_1__binary__seed_3/pi0.npz,2fb50e6a25ef493da94326aed5427f3be9afcd7e3e2d3247e0001d8774df6f1b,40000,678897,0,11068,28932
toolagent_trace,"l1=0.02,l2x1",binary,3,3,pi3,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.02__l2x_1__binary__seed_3/pi3.npz,761291cc5f59e4c2a518e87bd4c096c76052c1bf79336c2adc3e649127310208,40000,678692,0,22005,17995
toolagent_trace,"l1=0.02,l2x1",binary,4,0,pi0,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.02__l2x_1__binary__seed_4/pi0.npz,d7aac3e4717e173d399c0738e5a8bcc9fd9484a912c46ba0bb069cf4fc26cae1,40000,678899,0,11023,28977
toolagent_trace,"l1=0.02,l2x1",binary,4,3,pi3,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.02__l2x_1__binary__seed_4/pi3.npz,fce2268b3a66e47e4ef97e4dbd963b79f6a84f86e01e2f5c39d7e2fb88d94245,40000,678542,0,22070,17930
toolagent_trace,"l1=0.02,l2x1",next_use,0,0,pi0,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.02__l2x_1__next_use__seed_0/pi0.npz,9c0298fe1af5a2e796157eb802ab5b990f02fdede164d8575d1690beed74ed7a,40000,678665,0,14271,25729
toolagent_trace,"l1=0.02,l2x1",next_use,0,3,pi3,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.02__l2x_1__next_use__seed_0/pi3.npz,40d31a6da06b754043869d4a0dd8faf34774dc52a3d801d19ce48302a57462c8,40000,678798,0,20819,19181
toolagent_trace,"l1=0.02,l2x1",next_use,1,0,pi0,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.02__l2x_1__next_use__seed_1/pi0.npz,6fb5695452713a984d07dcccae5f58c0ceb6ea1f2607e12e8eb398bf8f0b50c3,40000,678684,0,14475,25525
toolagent_trace,"l1=0.02,l2x1",next_use,1,3,pi3,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.02__l2x_1__next_use__seed_1/pi3.npz,c6b515ca5cdc4e0bd04a219ac8f8e9b17577fb0cbacb7670e3105f68dc27067a,40000,678906,0,20929,19071
toolagent_trace,"l1=0.02,l2x1",next_use,2,0,pi0,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.02__l2x_1__next_use__seed_2/pi0.npz,f7668d7fa755cbee5eb3923d63b2f77a553229c89114ce246e10eb55f6404bd5,40000,678692,0,14611,25389
toolagent_trace,"l1=0.02,l2x1",next_use,2,3,pi3,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.02__l2x_1__next_use__seed_2/pi3.npz,a48a8c549aa9f45abebe70bee39ab9d54ca1609e904b8d5c47e1f183aa91aa28,40000,678912,0,21165,18835
toolagent_trace,"l1=0.02,l2x1",next_use,3,0,pi0,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.02__l2x_1__next_use__seed_3/pi0.npz,eb450f2033e1b9b145ebc8e79a91e00901064d3312438aa01c35521704a4d630,40000,678752,0,14674,25326
toolagent_trace,"l1=0.02,l2x1",next_use,3,3,pi3,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.02__l2x_1__next_use__seed_3/pi3.npz,9366a0d53cbfb041f587f0bd1ca8f4312a4155b3e5f30719a8e52573913a3a30,40000,678875,0,20236,19764
toolagent_trace,"l1=0.02,l2x1",next_use,4,0,pi0,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.02__l2x_1__next_use__seed_4/pi0.npz,adffc1b60d814ba14fe75c9cc723279329017b709e34e0234e85e41746c27cf7,40000,678675,0,14644,25356
toolagent_trace,"l1=0.02,l2x1",next_use,4,3,pi3,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.02__l2x_1__next_use__seed_4/pi3.npz,96af412416aa9979343f842d0fcb52b02050bd6d394b7c7fcd6ee66d32b61a4f,40000,678912,0,21078,18922
toolagent_trace,"l1=0.02,l2x4",binary,0,0,pi0,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.02__l2x_4__binary__seed_0/pi0.npz,69ab7fb728b58258f491c9c93c3a63ddd7b5288f64fcc80ee4d7dd58e6445ce7,40000,678141,0,2212,37788
toolagent_trace,"l1=0.02,l2x4",binary,0,3,pi3,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.02__l2x_4__binary__seed_0/pi3.npz,8385a3066eda4f7c99f7b20baedb01aaf62116cfe699dd27c18435283827c7d9,40000,677193,0,0,40000
toolagent_trace,"l1=0.02,l2x4",binary,1,0,pi0,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.02__l2x_4__binary__seed_1/pi0.npz,922bc63168fcd0c568041221ba1dfb555fb718cd22fb1f296d7de8607dd0be00,40000,678116,0,2189,37811
toolagent_trace,"l1=0.02,l2x4",binary,1,3,pi3,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.02__l2x_4__binary__seed_1/pi3.npz,38c85f50c35e08eeb59f88030401458c55749ece150c248d873daa1e98451407,40000,677180,0,1,39999
toolagent_trace,"l1=0.02,l2x4",binary,2,0,pi0,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.02__l2x_4__binary__seed_2/pi0.npz,c323a6e931f0c6e65c4ede3cbc0691a152f64dcc937517c6fdee33f3893ac09c,40000,678140,0,2244,37756
toolagent_trace,"l1=0.02,l2x4",binary,2,3,pi3,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.02__l2x_4__binary__seed_2/pi3.npz,ec2c18518963e1e1ab5e9fcd6db3e4a25be8db93759234eda0c8c83b2a8969e0,40000,677160,0,0,40000
toolagent_trace,"l1=0.02,l2x4",binary,3,0,pi0,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.02__l2x_4__binary__seed_3/pi0.npz,1da17c860f3e62f74e05c714125668f145e0b2a88b1561a7f68aaac73471a519,40000,678156,0,2221,37779
toolagent_trace,"l1=0.02,l2x4",binary,3,3,pi3,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.02__l2x_4__binary__seed_3/pi3.npz,899fa532fb4993065135bad27dc159548b235d7b65f36a39aa68793101da6ca6,40000,677213,0,0,40000
toolagent_trace,"l1=0.02,l2x4",binary,4,0,pi0,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.02__l2x_4__binary__seed_4/pi0.npz,f8138d79cf4c32bfce254c79aa2d7da4616392b4bdb65e61315dd68767d3d84d,40000,678103,0,2169,37831
toolagent_trace,"l1=0.02,l2x4",binary,4,3,pi3,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.02__l2x_4__binary__seed_4/pi3.npz,bbd84e1f0752778f5925f3c0b50c904ec71fbf50aaf79083be158949a3d7f73b,40000,677208,0,0,40000
toolagent_trace,"l1=0.02,l2x4",next_use,0,0,pi0,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.02__l2x_4__next_use__seed_0/pi0.npz,2de2a5793627e3ad029f2952e915ed2e77fa2805dd41c9a9fe0702b778fcc9e0,40000,677222,0,13,39987
toolagent_trace,"l1=0.02,l2x4",next_use,0,3,pi3,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.02__l2x_4__next_use__seed_0/pi3.npz,55dc85a7e7b689ab587f3bd807b92c717cd6e4cb050af259069151531741a5b9,40000,677184,0,46,39954
toolagent_trace,"l1=0.02,l2x4",next_use,1,0,pi0,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.02__l2x_4__next_use__seed_1/pi0.npz,4b48132cbaea7d5fdd85bab2f17b1bdc7c144a936e7180b24f1162122b57de6a,40000,677172,0,17,39983
toolagent_trace,"l1=0.02,l2x4",next_use,1,3,pi3,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.02__l2x_4__next_use__seed_1/pi3.npz,0e59bcbfac2e9c09516ed3125f02e1817e6f4c743db7638895fa723de37903bc,40000,677207,0,87,39913
toolagent_trace,"l1=0.02,l2x4",next_use,2,0,pi0,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.02__l2x_4__next_use__seed_2/pi0.npz,4d4c98093c911fc5dc485a26705a2f5357fe77b94b58886a47686028ef9ecb13,40000,677251,0,19,39981
toolagent_trace,"l1=0.02,l2x4",next_use,2,3,pi3,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.02__l2x_4__next_use__seed_2/pi3.npz,779e0881a41647e81e83479a39723e6251432b8acd8895ea1354bdf8e81589bb,40000,677177,0,59,39941
toolagent_trace,"l1=0.02,l2x4",next_use,3,0,pi0,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.02__l2x_4__next_use__seed_3/pi0.npz,b4f6865ce978fc420669122c3e5e59e9196a1ccbd4416a2820b93c131a5606fb,40000,677226,0,23,39977
toolagent_trace,"l1=0.02,l2x4",next_use,3,3,pi3,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.02__l2x_4__next_use__seed_3/pi3.npz,da8c1edb6b2285fcced2a718cb1a24bb843e69450405db852f3f6ae32364c032,40000,677211,0,33,39967
toolagent_trace,"l1=0.02,l2x4",next_use,4,0,pi0,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.02__l2x_4__next_use__seed_4/pi0.npz,6d3cec0298aa64eee72ea74223147eeaa2c070b59bba0d3c08e5d02dac62a22a,40000,677219,0,22,39978
toolagent_trace,"l1=0.02,l2x4",next_use,4,3,pi3,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/populations/test/toolagent_trace__l1_0.02__l2x_4__next_use__seed_4/pi3.npz,e455254cd28c7ddcef9570b6ba2050e6f59ed9cf03352c0e6964ce72ca577cd0,40000,677196,0,33,39967
