trace,l1_fraction,l2_multiplier,cell,arm,kind,target,seed,requested_tokens,measured_requests,l1_avoided_tokens,l2_avoided_tokens,avoided_prefill_tokens,extra_avoided_tokens,l2_present_unusable_tokens,seconds,attribution_measured_requests,fully_served_requests,beyond_prefix_tokens,beyond_prefix_blocks,l2_hit_tokens,l2_hit_blocks_checked,downstream_absent_tokens,downstream_absent_blocks,unexplained_states,unexplained_after_promotion,root_rejected_tokens,root_rejected_blocks,unusable_after_rejected_tokens,unusable_after_rejected_blocks,absent_rejected_tokens,absent_rejected_blocks,downstream_rejected_tokens,downstream_rejected_blocks,root_evicted_tokens,root_evicted_blocks,unusable_after_evicted_tokens,unusable_after_evicted_blocks,absent_evicted_tokens,absent_evicted_blocks,downstream_evicted_tokens,downstream_evicted_blocks,root_compulsory_tokens,root_compulsory_blocks,unusable_after_compulsory_tokens,unusable_after_compulsory_blocks,absent_compulsory_tokens,absent_compulsory_blocks,downstream_compulsory_tokens,downstream_compulsory_blocks,root_unexplained_tokens,root_unexplained_blocks,unusable_after_unexplained_tokens,unusable_after_unexplained_blocks,absent_unexplained_tokens,absent_unexplained_blocks,downstream_unexplained_tokens,downstream_unexplained_blocks,root_loss_tokens,unusable_tokens,decision_loss_tokens,absent_loss_tokens,perblock_decision_loss_tokens,extra_fraction_of_input,root_rejected_tokens_share,root_evicted_tokens_share,root_compulsory_tokens_share,root_unexplained_tokens_share,unusable_after_rejected_tokens_share,unusable_after_evicted_tokens_share,unusable_after_compulsory_tokens_share,unusable_after_unexplained_tokens_share,absent_rejected_tokens_share,absent_evicted_tokens_share,absent_compulsory_tokens_share,absent_unexplained_tokens_share,downstream_rejected_tokens_share,downstream_evicted_tokens_share,downstream_compulsory_tokens_share,downstream_unexplained_tokens_share,downstream_absent_tokens_share,l2_hit_tokens_share,root_loss_tokens_share,unusable_tokens_share,decision_loss_tokens_share,absent_loss_tokens_share,perblock_decision_loss_tokens_share,phase097_avoided_prefill_tokens,reproduces_phase097,diff_root_rejected_tokens,diff_root_evicted_tokens,diff_root_compulsory_tokens,diff_root_unexplained_tokens,diff_unusable_after_rejected_tokens,diff_unusable_after_evicted_tokens,diff_unusable_after_compulsory_tokens,diff_unusable_after_unexplained_tokens,diff_absent_rejected_tokens,diff_absent_evicted_tokens,diff_absent_compulsory_tokens,diff_absent_unexplained_tokens,diff_downstream_rejected_tokens,diff_downstream_evicted_tokens,diff_downstream_compulsory_tokens,diff_downstream_unexplained_tokens,diff_downstream_absent_tokens,diff_l2_hit_tokens,diff_root_loss_tokens,diff_unusable_tokens,diff_decision_loss_tokens,diff_absent_loss_tokens,diff_perblock_decision_loss_tokens,diff_root_rejected_tokens_share,diff_root_evicted_tokens_share,diff_root_compulsory_tokens_share,diff_root_unexplained_tokens_share,diff_unusable_after_rejected_tokens_share,diff_unusable_after_evicted_tokens_share,diff_unusable_after_compulsory_tokens_share,diff_unusable_after_unexplained_tokens_share,diff_absent_rejected_tokens_share,diff_absent_evicted_tokens_share,diff_absent_compulsory_tokens_share,diff_absent_unexplained_tokens_share,diff_downstream_rejected_tokens_share,diff_downstream_evicted_tokens_share,diff_downstream_compulsory_tokens_share,diff_downstream_unexplained_tokens_share,diff_downstream_absent_tokens_share,diff_l2_hit_tokens_share,diff_root_loss_tokens_share,diff_unusable_tokens_share,diff_decision_loss_tokens_share,diff_absent_loss_tokens_share,diff_perblock_decision_loss_tokens_share,diff_avoided_prefill_tokens,diff_extra_fraction_of_input
conversation_trace,0.02,4.0,"l1=0.02,l2x4",A_none,learned,next_use,3,58742117,5183,4770907,12835868,17606775,12835868,785920,153.12147045135498,5183,44,53971210,107855,12835868,25080,37844757,76101,0,0,0,0,0,0,0,0,0,0,382273,751,785920,1535,5310794,10381,4928521,9630,2122392,4388,0,0,35038628,70859,32916236,66471,0,0,0,0,0,0,0,0,2504665,785920,1168193,40349422,6096714,0.21851217925972943,0.0,0.006507647655939945,0.0361306692436706,0.0,0.0,0.013379156900320769,0.0,0.0,0.0,0.09040862453084555,0.5964822139454048,0.0,0.0,0.08390097687490561,0.5603515447017342,0.0,0.6442525215766398,0.21851217925972943,0.04263831689961055,0.013379156900320769,0.019886804556260716,0.6868908384762503,0.10378778143116633,17606775,True,0,55717,-49184,0,0,-239816,0,0,0,-1008214,0,0,0,-1063931,49184,0,-1014747,1248030,6533,-239816,-184099,-1008214,-1248030,0.0,0.0009485017368373013,-0.0008372868141609535,0.0,0.0,-0.0040825222557096495,0.0,0.0,0.0,-0.017163392323773424,0.0,0.0,0.0,-0.018111894060610728,0.0008372868141609535,0.0,-0.017274607246449802,0.02124591457948305,0.00011121492267635036,-0.0040825222557096495,-0.0031340205188723456,-0.017163392323773397,-0.021245914579483063,1248030,0.02124591457948305
conversation_trace,0.02,4.0,"l1=0.02,l2x4",A_none,learned,next_use,4,58742117,5183,4770907,12871420,17642327,12871420,780264,134.3994038105011,5183,43,53971210,107855,12871420,25147,37816215,76044,0,0,0,0,0,0,0,0,0,0,381668,752,780264,1524,5280898,10325,4899230,9573,2121643,4388,0,0,35038628,70859,32916985,66471,0,0,0,0,0,0,0,0,2503311,780264,1161932,40319526,6061162,0.2191174008931275,0.0,0.006497348401658728,0.036117918596634845,0.0,0.0,0.013282871640461987,0.0,0.0,0.0,0.08989968815730628,0.5964822139454048,0.0,0.0,0.08340233975564755,0.56036429534877,0.0,0.6437666351044175,0.2191174008931275,0.04261526699829358,0.013282871640461987,0.019780220042120714,0.6863819021027111,0.10318255979776828,17642327,True,0,54732,-49391,0,0,-247475,0,0,0,-1046215,0,0,0,-1100947,49391,0,-1051556,1293690,5341,-247475,-192743,-1046215,-1293690,0.0,0.0009317335294538329,-0.0008408106912456068,0.0,0.0,-0.004212905707841615,0.0,0.0,0.0,-0.01781030465755941,0.0,0.0,0.0,-0.018742038187013255,0.0008408106912456415,0.0,-0.017901227495767724,0.02202321036540103,9.092283820823222e-05,-0.004212905707841615,-0.0032811721783877826,-0.017810304657559395,-0.02202321036540103,1293690,0.02202321036540103
conversation_trace,0.02,4.0,"l1=0.02,l2x4",B,learned,next_use,0,58742117,5183,4770907,3699328,8470235,3699328,2208452,90.98127675056458,5183,29,53971210,107855,3699328,7226,45521999,91159,0,0,712590,1395,1839300,3595,10953009,21402,10240419,20007,186202,364,369152,721,2071793,4052,1885591,3688,1642639,3395,0,0,35038628,70859,33395989,67464,0,0,0,0,0,0,0,0,2541431,2208452,3107244,48063430,15233254,0.0629757351101255,0.012130819187194088,0.003169821067225071,0.027963564881395064,0.0,0.031311435370979225,0.006284281514743501,0.0,0.0,0.1864592146040634,0.03526929409098416,0.5964822139454048,0.0,0.1743283954168693,0.03209947302375909,0.5685186490640097,0.0,0.7749465175046382,0.0629757351101255,0.04326420513581422,0.037595716885722726,0.05289635714014188,0.8182107226404524,0.2593242255807703,8470235,True,712590,-137150,-532508,0,1839300,-661596,0,0,10953009,-4249822,0,0,10240419,-4112672,532508,0,6660255,-7880891,42932,1177704,1753144,6703187,7880891,0.012130819187194088,-0.0023347813630891106,-0.009065182312036867,0.0,0.031311435370979225,-0.011262719727993462,0.0,0.0,0.1864592146040634,-0.07234710318662843,0.0,0.0,0.1743283954168693,-0.07001232182353931,0.009065182312036901,0.0,0.11338125590536685,-0.13416082706042073,0.0007308555120681126,0.020048715642985764,0.02984475346709074,0.11411211141743494,0.13416082706042073,-7880891,-0.13416082706042073
conversation_trace,0.02,4.0,"l1=0.02,l2x4",B,learned,next_use,1,58742117,5183,4770907,3637896,8408803,3637896,2270860,174.76713347434998,5183,28,53971210,107855,3637896,7106,45518764,91157,0,0,723538,1415,1790604,3499,10927850,21353,10204312,19938,179117,350,480256,938,2095976,4100,1916859,3750,1641035,3390,0,0,35038628,70859,33397593,67469,0,0,0,0,0,0,0,0,2543690,2270860,3173515,48062454,15294686,0.061929943723342484,0.012317193130782127,0.0030492091389896624,0.027936259089879244,0.0,0.030482456054486427,0.008175667213355624,0.0,0.0,0.18603091883801193,0.03568097486169931,0.5964822139454048,0.0,0.1737137257072298,0.032631765722709656,0.5685459548555255,0.0,0.774891446285465,0.061929943723342484,0.04330266135965103,0.03865812326784205,0.05402452553761384,0.818194107645116,0.2603700169675533,8408803,True,723538,-148843,-529251,0,1790604,-612397,0,0,10927850,-4230068,0,0,10204312,-4081225,529251,0,6652338,-7875989,45444,1178207,1752902,6697782,7875989,0.012317193130782127,-0.0025338378594697225,-0.009009736574526247,0.0,0.030482456054486427,-0.010425177560420574,0.0,0.0,0.18603091883801193,-0.0720108197666761,0.0,0.0,0.1737137257072298,-0.06947698190720636,0.009009736574526195,0.0,0.11324648037454965,-0.13407737756540167,0.0007736186967861533,0.020057278494065852,0.029840633765378256,0.11402009907133581,0.1340773775654017,-7875989,-0.13407737756540167
conversation_trace,0.02,4.0,"l1=0.02,l2x4",B,learned,next_use,2,58742117,5183,4770907,3667461,8438368,3667461,2216139,92.88903665542603,5183,29,53971210,107855,3667461,7164,45545246,91207,0,0,719694,1408,1749707,3419,10985534,21467,10265840,20059,180141,352,466432,911,2063448,4035,1883307,3683,1642529,3394,0,0,35038628,70859,33396099,67465,0,0,0,0,0,0,0,0,2542364,2216139,3115974,48087610,15265121,0.062433245298258486,0.012251754563084609,0.003066641265244152,0.02796169228970757,0.0,0.02978624348863695,0.007940333508920015,0.0,0.0,0.18701290591893377,0.03512723247614655,0.5964822139454048,0.0,0.17476115135584916,0.03206059121090239,0.5685205216556972,0.0,0.7753422642224488,0.062433245298258486,0.04328008811803633,0.037726576997556965,0.053044972825885724,0.8186223523404851,0.2598667153926373,8438368,True,719694,-149510,-526248,0,1749707,-527801,0,0,10985534,-4285395,0,0,10265840,-4135885,526248,0,6656203,-7922045,43936,1221906,1792090,6700139,7922045,0.012251754563084609,-0.0025451925745202547,-0.008958614821457659,0.0,0.02978624348863695,-0.008985052411372915,0.0,0.0,0.18701290591893377,-0.07295268231480319,0.0,0.0,0.17476115135584916,-0.07040748974028294,0.008958614821457656,0.0,0.1133122764370239,-0.13486141468139462,0.0007479471671066953,0.020801191077264036,0.030507753065828386,0.1140602236041306,0.13486141468139462,-7922045,-0.13486141468139462
conversation_trace,0.02,4.0,"l1=0.02,l2x4",B,learned,next_use,3,58742117,5183,4770907,3717124,8488031,3717124,2210209,179.83540654182434,5183,29,53971210,107855,3717124,7261,45500998,91121,0,0,719062,1406,1688481,3300,10927668,21353,10208606,19947,178605,349,521728,1019,2077581,4063,1898976,3714,1645212,3399,0,0,35038628,70859,33393416,67460,0,0,0,0,0,0,0,0,2542879,2210209,3107876,48043877,15215458,0.06327868639804043,0.012240995672661917,0.0030404930758624175,0.02800736650332163,0.0,0.02874395895537779,0.008881668326662453,0.0,0.0,0.18602782054994715,0.03536782646086793,0.5964822139454048,0.0,0.17378682487728522,0.03232733338500551,0.5684748474420832,0.0,0.774589005704374,0.06327868639804043,0.04328885525184596,0.03762562728204025,0.052907116030564576,0.8178778609562198,0.2590212742928553,8488031,True,719062,-147951,-526364,0,1688481,-504008,0,0,10927668,-4241427,0,0,10208606,-4093476,526364,0,6641494,-7870714,44747,1184473,1755584,6686241,7870714,0.012240995672661917,-0.002518652843240226,-0.008960589554509926,0.0,0.02874395895537779,-0.008580010829367966,0.0,0.0,0.18602782054994715,-0.07220419039375105,0.0,0.0,0.17378682487728522,-0.06968553755051082,0.008960589554509957,0.0,0.11306187688128433,-0.13398757828220595,0.0007617532749117639,0.02016394812600983,0.029886290955431515,0.11382363015619612,0.13398757828220592,-7870714,-0.13398757828220595
conversation_trace,0.02,4.0,"l1=0.02,l2x4",B,learned,next_use,4,58742117,5183,4770907,3710601,8481508,3710601,2195011,178.9191017150879,5183,28,53971210,107855,3710601,7248,45522745,91164,0,0,732753,1433,1791043,3499,10931232,21360,10198479,19927,169389,331,403968,789,2095738,4100,1926349,3769,1640711,3391,0,0,35038628,70859,33397917,67468,0,0,0,0,0,0,0,0,2542853,2195011,3097153,48065598,15221981,0.06316764171097204,0.012474065243511738,0.002883603939572011,0.027930743456181534,0.0,0.030489929397675607,0.006876973807396148,0.0,0.0,0.18608849252062196,0.03567692325423001,0.5964822139454048,0.0,0.1736144272771102,0.032793319314658,0.5685514704892233,0.0,0.7749592170809915,0.06316764171097204,0.043288412639265285,0.03736690320507175,0.052724572388155505,0.8182476297202568,0.2591323189799237,8481508,True,732753,-157547,-530323,0,1791043,-623771,0,0,10931232,-4231375,0,0,10198479,-4073828,530323,0,6654974,-7867129,44883,1167272,1742478,6699857,7867129,0.012474065243511738,-0.002682010932632884,-0.009027985831698917,0.0,0.030489929397675607,-0.010618803540907454,0.0,0.0,0.18608849252062196,-0.07203306956063568,0.0,0.0,0.1736144272771102,-0.06935105862800281,0.009027985831698948,0.0,0.1132913544808063,-0.13392654881675442,0.0007640684791799385,0.01987112585676815,0.029663180167647008,0.11405542295998627,0.13392654881675442,-7867129,-0.13392654881675442
conversation_trace,0.02,4.0,"l1=0.02,l2x4",C_lru,learned,next_use,0,58742117,5183,4770907,12878654,17649561,12878654,814080,134.33510732650757,5183,37,53971210,107855,12878654,25160,37773906,75959,0,0,1825,5,0,0,2453,7,628,2,365368,721,814080,1590,5237395,10239,4872027,9518,2137377,4420,0,0,35038628,70859,32901251,66439,0,0,0,0,0,0,0,0,2504570,814080,1181273,40278476,6053928,0.2192405493319214,3.1067998451605004e-05,0.006219864360693708,0.03638576730218967,0.0,0.0,0.013858540372319234,0.0,0.0,4.1758794631116207e-05,0.08915911219202399,0.5964822139454048,0.0,1.0690796179511201e-05,0.08293924783133029,0.5600964466432151,0.0,0.6430463852707249,0.2192405493319214,0.04263669966133499,0.013858540372319234,0.02010947273146455,0.6856830849320599,0.10305941135897434,17649561,True,1825,42016,-37770,0,0,-216668,0,0,2453,-1084220,0,0,628,-1126236,37770,0,-1087838,1298435,6071,-216668,-172827,-1081767,-1298435,3.1067998451605004e-05,0.000715261930379526,-0.0006429798912422624,0.0,0.0,-0.0036884608704177285,0.0,0.0,4.1758794631116207e-05,-0.018457285085588596,0.0,0.0,1.0690796179511201e-05,-0.019172547015968114,0.0006429798912422902,0.0,-0.01851887632854643,0.022103987161375183,0.00010335003758887851,-0.0036884608704177285,-0.0029421309415865946,-0.01841552629095755,-0.02210398716137521,1298435,0.022103987161375183
conversation_trace,0.02,4.0,"l1=0.02,l2x4",C_lru,learned,next_use,1,58742117,5183,4770907,12902353,17673260,12902353,814592,134.09250044822693,5183,38,53971210,107855,12902353,25206,37749882,75913,0,0,2504,6,0,0,3457,9,953,3,366000,722,814592,1591,5212180,10190,4846180,9468,2135879,4417,0,0,35038628,70859,32902749,66442,0,0,0,0,0,0,0,0,2504383,814592,1183096,40254265,6030229,0.21964399069921162,4.26269962316816e-05,0.0062306232511164005,0.03636026600811816,0.0,0.0,0.013867256435446479,0.0,0.0,5.8850449669697806e-05,0.08872986310656798,0.5964822139454048,0.0,1.6223453438016203e-05,0.08249923985545159,0.5601219479372866,0.0,0.6426374112461762,0.21964399069921162,0.04263351625546624,0.013867256435446479,0.02014050668279456,0.6852709275016424,0.10265596999168417,17673260,True,2504,38040,-34407,0,0,-278061,0,0,3457,-1113864,0,0,953,-1151904,34407,0,-1116544,1388468,6137,-278061,-237517,-1110407,-1388468,4.26269962316816e-05,0.0006475762526570155,-0.0005857296562873301,0.0,0.0,-0.004733588338329719,0.0,0.0,5.8850449669697806e-05,-0.018961931521807432,0.0,0.0,1.6223453438016203e-05,-0.019609507774464435,0.0005857296562873371,0.0,-0.019007554664739135,0.023636669410467465,0.00010447359260136457,-0.004733588338329719,-0.004043385089441024,-0.018903081072137784,-0.023636669410467437,1388468,0.023636669410467465
conversation_trace,0.02,4.0,"l1=0.02,l2x4",C_lru,learned,next_use,2,58742117,5183,4770907,12783532,17554439,12783532,918528,153.37971186637878,5183,39,53971210,107855,12783532,24975,37764805,75942,0,0,902,2,0,0,2018,5,1116,3,365646,722,918528,1794,5228504,10222,4862858,9500,2137797,4420,0,0,35038628,70859,32900831,66439,0,0,0,0,0,0,0,0,2504345,918528,1285076,40269150,6149050,0.21762123418194138,1.5355251837450803e-05,0.006224596910594829,0.03639291719772374,0.0,0.0,0.015636617250277172,0.0,0.0,3.4353545685117204e-05,0.08900775571299209,0.5964822139454048,0.0,1.8998293847666404e-05,0.08278315880239727,0.560089296747681,0.0,0.642891453843926,0.21762123418194138,0.04263286936015602,0.015636617250277172,0.021876569412709452,0.685524323204082,0.10467872650895438,17554439,True,902,35995,-30980,0,0,-75705,0,0,2018,-1120339,0,0,1116,-1156334,30980,0,-1124238,1194026,5917,-75705,-38808,-1118321,-1194026,1.5355251837450803e-05,0.0006127630708304228,-0.0005273899134414922,0.0,0.0,-0.0012887686700157573,0.0,0.0,3.4353545685117204e-05,-0.019072159077957646,0.0,0.0,1.8998293847666404e-05,-0.01968492214878806,0.0005273899134414783,0.0,-0.019138533941498892,0.020326574202288283,0.00010072840922638326,-0.0012887686700157573,-0.0006606503473478853,-0.019037805532272523,-0.020326574202288283,1194026,0.020326574202288283
conversation_trace,0.02,4.0,"l1=0.02,l2x4",C_lru,learned,next_use,3,58742117,5183,4770907,12888665,17659572,12888665,809472,132.24236416816711,5183,37,53971210,107855,12888665,25178,37770007,75950,0,0,1462,4,0,0,2129,6,667,2,370521,733,809472,1581,5232316,10231,4861795,9498,2131083,4409,0,0,35038628,70859,32907545,66450,0,0,0,0,0,0,0,0,2503066,809472,1181455,40273073,6043917,0.21941097219904418,2.4888445882874804e-05,0.006307586769472405,0.036278621010543424,0.0,0.0,0.01378009580417403,0.0,0.0,3.624316093340661e-05,0.08907264952674415,0.5964822139454048,0.0,1.1354715050531801e-05,0.08276506275727176,0.5602035929348613,0.0,0.6429800104071837,0.21941097219904418,0.042611096225898704,0.01378009580417403,0.02011257101952931,0.6855911066330823,0.1028889884918516,17659572,True,1462,43965,-40493,0,0,-216264,0,0,2129,-1086692,0,0,667,-1130657,40493,0,-1089497,1300827,4934,-216264,-170837,-1084563,-1300827,2.4888445882874804e-05,0.0007484408503697611,-0.000689335047288131,0.0,0.0,-0.003681583351856388,0.0,0.0,3.624316093340661e-05,-0.018499367327874827,0.0,0.0,1.1354715050531801e-05,-0.019247808178244577,0.0006893350472880755,0.0,-0.01854711841590595,0.022144707518797796,8.399424896450569e-05,-0.003681583351856388,-0.0029082540556037498,-0.018463124166941403,-0.022144707518797796,1300827,0.022144707518797796
conversation_trace,0.02,4.0,"l1=0.02,l2x4",C_lru,learned,next_use,4,58742117,5183,4770907,12876616,17647523,12876616,838656,149.64330458641052,5183,36,53971210,107855,12876616,25154,37752033,75916,0,0,1082,3,0,0,2710,7,1628,4,367614,728,838656,1638,5214600,10197,4846986,9469,2135209,4416,0,0,35038628,70859,32903419,66443,0,0,0,0,0,0,0,0,2503905,838656,1207352,40255938,6055966,0.2192058553150204,1.8419492780622803e-05,0.006258099278240176,0.036348860222385246,0.0,0.0,0.014276911402426984,0.0,0.0,4.6133849755534005e-05,0.08877106012369285,0.5964822139454048,0.0,2.7714356974911205e-05,0.08251296084545268,0.5601333537230195,0.0,0.6426740289254471,0.2192058553150204,0.04262537899340604,0.014276911402426984,0.020553430173447785,0.6852994079188531,0.10309410537587536,17647523,True,1082,40678,-35825,0,0,-189083,0,0,2710,-1112513,0,0,1628,-1153191,35825,0,-1115738,1298886,5935,-189083,-147323,-1109803,-1298886,1.8419492780622803e-05,0.0006924844060352811,-0.0006098690654952055,0.0,0.0,-0.003218865945876618,0.0,0.0,4.6133849755534005e-05,-0.018938932691172847,0.0,0.0,2.7714356974911205e-05,-0.01963141709720813,0.0006098690654952055,0.0,-0.01899383367473806,0.022111664787293928,0.00010103483332069702,-0.003218865945876618,-0.002507962047060712,-0.01889279884141737,-0.02211166478729394,1298886,0.022111664787293928
conversation_trace,0.02,4.0,"l1=0.02,l2x4",C_union,learned,next_use,0,58742117,5183,4770907,12924093,17695000,12924093,727552,136.026353597641,5183,45,53971210,107855,12924093,25251,37818272,76045,0,0,0,0,0,0,116,1,116,1,377515,744,727552,1421,5280821,10323,4903306,9579,2123778,4394,0,0,35038628,70859,32914850,66465,0,0,0,0,0,0,0,0,2501293,727552,1105067,40319565,6008489,0.2200140829109036,0.0,0.006426649553675432,0.036154263898933024,0.0,0.0,0.012385525703814862,0.0,0.0,1.9747330522664003e-06,0.08989837734312503,0.5964822139454048,0.0,1.9747330522664003e-06,0.0834717277894496,0.5603279500464717,0.0,0.6438016525689736,0.2200140829109036,0.042580913452608456,0.012385525703814862,0.018812175257490293,0.6863825660215821,0.10228587777999217,17695000,True,0,54163,-51369,0,0,-303196,0,0,116,-1040794,0,0,116,-1094957,51369,0,-1043472,1343874,2794,-303196,-249033,-1040678,-1343874,0.0,0.0009220471233612505,-0.0008744832944989067,0.0,0.0,-0.0051614755389221,0.0,0.0,1.9747330522664003e-06,-0.01771801993448756,0.0,0.0,1.9747330522664003e-06,-0.018640067057848805,0.0008744832944989067,0.0,-0.017763609030297722,0.02287752074035737,4.756382886234728e-05,-0.0051614755389221,-0.00423942841556085,-0.017716045201435326,-0.022877520740357385,1343874,0.02287752074035737
conversation_trace,0.02,4.0,"l1=0.02,l2x4",C_union,learned,next_use,1,58742117,5183,4770907,12896484,17667391,12896484,753152,77.98206806182861,5183,45,53971210,107855,12896484,25197,37817660,76049,0,0,586,2,0,0,586,2,0,0,384563,756,753152,1471,5282360,10326,4897797,9570,2118765,4380,0,0,35038628,70859,32919863,66479,0,0,0,0,0,0,0,0,2503914,753152,1138301,40321574,6036098,0.2195440794209034,9.975806626104401e-06,0.006546631610161411,0.036068924788665684,0.0,0.0,0.012821328860177103,0.0,0.0,9.975806626104401e-06,0.08992457660318916,0.5964822139454048,0.0,0.0,0.08337794499302774,0.5604132891567392,0.0,0.6437912341497668,0.2195440794209034,0.042625532205453204,0.012821328860177103,0.01937793627696462,0.6864167663552201,0.10275588126999237,17667391,True,586,56603,-51521,0,0,-339501,0,0,586,-1043684,0,0,0,-1100287,51521,0,-1048766,1382599,5668,-339501,-282312,-1043098,-1382599,9.975806626104401e-06,0.0009635846117020258,-0.0008770708757398077,0.0,0.0,-0.005779515913599095,0.0,0.0,9.975806626104401e-06,-0.017767218025186257,0.0,0.0,0.0,-0.018730802636888283,0.0008770708757398493,0.0,-0.017853731761148572,0.023536758132159247,9.648954258832665e-05,-0.005779515913599095,-0.004805955495270964,-0.01775724221856012,-0.023536758132159233,1382599,0.023536758132159247
conversation_trace,0.02,4.0,"l1=0.02,l2x4",C_union,learned,next_use,2,58742117,5183,4770907,12920254,17691161,12920254,742400,136.92036771774292,5183,42,53971210,107855,12920254,25243,37804385,76021,0,0,465,1,0,0,581,2,116,1,382033,752,742400,1450,5269347,10301,4887314,9549,2121673,4388,0,0,35038628,70859,32916955,66471,0,0,0,0,0,0,0,0,2504171,742400,1124898,40308556,6012328,0.21994872946101007,7.915955769861e-06,0.006503562001349049,0.03611842930345871,0.0,0.0,0.012638291534504962,0.0,0.0,9.890688822127401e-06,0.08970304900655862,0.5964822139454048,0.0,1.9747330522664003e-06,0.08319948700520957,0.5603637846419461,0.0,0.643565246380208,0.21994872946101007,0.04262990726057762,0.012638291534504962,0.01914976949162387,0.6861951536407855,0.10235123122988571,17691161,True,465,52382,-47104,0,0,-251833,0,0,581,-1079496,0,0,116,-1131878,47104,0,-1084658,1330748,5743,-251833,-198986,-1078915,-1330748,7.915955769861e-06,0.0008917281615846429,-0.0008018778077065192,0.0,0.0,-0.0042870943857879675,0.0,0.0,9.890688822127401e-06,-0.018376865784391114,0.0,0.0,1.9747330522664003e-06,-0.019268593945975757,0.0008018778077065747,0.0,-0.018464741405216922,0.02265406948135698,9.776630964798e-05,-0.0042870943857879675,-0.0033874502684334666,-0.01836697509556895,-0.022654069481356953,1330748,0.02265406948135698
conversation_trace,0.02,4.0,"l1=0.02,l2x4",C_union,learned,next_use,3,58742117,5183,4770907,12806724,17577631,12806724,834560,132.76395297050476,5183,43,53971210,107855,12806724,25021,37827635,76064,0,0,465,1,0,0,465,1,0,0,382284,753,834560,1630,5290833,10344,4908549,9591,2119542,4386,0,0,35038628,70859,32919086,66473,0,0,0,0,0,0,0,0,2502291,834560,1217309,40329926,6125858,0.2180160446039083,7.915955769861e-06,0.006507834915108694,0.03608215209540371,0.0,0.0,0.014207182897409026,0.0,0.0,7.915955769861e-06,0.09006881723380858,0.5964822139454048,0.0,0.0,0.08356098231869989,0.5604000618500011,0.0,0.6439610441687009,0.2180160446039083,0.04259790296628227,0.014207182897409026,0.020722933768287582,0.6865589471349832,0.10428391608698746,17577631,True,465,55728,-52034,0,0,-191176,0,0,465,-1028175,0,0,0,-1083903,52034,0,-1031869,1218886,4159,-191176,-134983,-1027710,-1218886,7.915955769861e-06,0.0009486889960060507,-0.0008858039624278433,0.0,0.0,-0.0032544962586213925,0.0,0.0,7.915955769861e-06,-0.0175031996208104,0.0,0.0,0.0,-0.018451888616816445,0.000885803962427878,0.0,-0.01756608465438869,0.02074977992366192,7.080098934807155e-05,-0.0032544962586213925,-0.0022978913068454794,-0.017495283665040495,-0.020749779923661935,1218886,0.02074977992366192
conversation_trace,0.02,4.0,"l1=0.02,l2x4",C_union,learned,next_use,4,58742117,5183,4770907,12966548,17737455,12966548,691712,152.66795754432678,5183,43,53971210,107855,12966548,25333,37809584,76031,0,0,465,1,0,0,465,1,0,0,382692,754,691712,1351,5273857,10311,4891165,9557,2120209,4385,0,0,35038628,70859,32918419,66474,0,0,0,0,0,0,0,0,2503366,691712,1074869,40312950,5966034,0.2207368181844723,7.915955769861e-06,0.006514780527913218,0.03609350681045424,0.0,0.0,0.011775401284907727,0.0,0.0,7.915955769861e-06,0.08977982526574586,0.5964822139454048,0.0,0.0,0.08326504473783265,0.5603887071349506,0.0,0.6436537518727832,0.2207368181844723,0.042616203294137324,0.011775401284907727,0.018298097768590805,0.6862699551669206,0.10156314250642345,17737455,True,465,55756,-50825,0,0,-336027,0,0,465,-1053256,0,0,0,-1109012,50825,0,-1058187,1388818,5396,-336027,-279806,-1052791,-1388818,7.915955769861e-06,0.0009491656557083228,-0.0008652224774262085,0.0,0.0,-0.005720376063395875,0.0,0.0,7.915955769861e-06,-0.01793016754911983,0.0,0.0,0.0,-0.018879333204828153,0.000865222477426264,0.0,-0.018014110727402,0.023642627656745824,9.185913405197754e-05,-0.005720376063395875,-0.004763294451917692,-0.017922251593349925,-0.02364262765674585,1388818,0.023642627656745824
